Date,Close,High,Low,Open,Volume
2024-09-12,365.27862548828125,366.3711204125196,362.2196397004139,363.69948613337095,1487400
2024-09-13,367.7218322753906,371.684577770989,364.42449486437255,364.42449486437255,1114100
2024-09-16,369.4201354980469,372.0719172619852,367.4834688766759,370.45304254829495,910100
2024-09-17,361.46484375,370.9297686137384,358.3661226599042,368.65539698820464,1399100
2024-09-18,358.89251708984375,363.34193729310505,357.2041433565403,360.67030294976496,938900
2024-09-19,362.55731201171875,364.1960695417025,360.14391208787305,363.1433099788103,994000
2024-09-20,362.3189697265625,364.0868141610501,360.1240687302437,362.3289111426222,1751600
2024-09-23,364.0271911621094,366.22209194666635,363.06381348232225,364.10663155533643,723100
2024-09-24,358.53497314453125,363.0737749541132,356.91609847172066,363.0737749541132,1273600
2024-09-25,357.0451965332031,361.32576378039573,356.3003178199906,360.7795315143835,854900
2024-09-26,358.8825988769531,361.01791196428394,355.86334843062224,359.52815441835156,1431800
2024-09-27,357.8099365234375,361.6435948220316,357.3133507024772,360.51136460182937,814400
2024-09-30,359.5917053222656,359.8803442264891,355.1921035865034,357.07339011737804,790700
2024-10-01,355.6201171875,360.3282849961088,353.7189339170465,360.01971900538757,738900
2024-10-02,353.4700927734375,355.2916588718497,349.6776897263381,353.320791546514,830100
2024-10-03,349.98626708984375,353.6492961103652,349.1003928635551,353.2909427774596,850800
2024-10-04,349.5980529785156,352.793220562573,346.20379685192927,350.7626632366815,676900
2024-10-07,343.546142578125,348.29410356855436,342.36163562137557,348.29410356855436,1096100
2024-10-08,349.1700439453125,350.095741871597,344.95956734675735,346.2336550320678,923200
2024-10-09,352.32537841796875,352.8529296242766,347.4380495106116,349.0505937489286,861400
2024-10-10,351.7381286621094,354.35598815395986,350.16543848490386,353.36060616476334,740900
2024-10-11,353.9578552246094,357.21274352050665,351.30017184418034,353.3606199324923,787900
2024-10-14,358.048828125,359.2432986002992,353.2411467340449,354.9034175582483,698600
2024-10-15,357.3222351074219,363.334320412117,355.44094857921135,357.3620285155462,976000
2024-10-16,359.6414794921875,360.67668531075765,354.49537139852373,356.73498097015255,796000
2024-10-17,358.06878662109375,362.84660818819594,357.3819705940336,360.93546133536586,820700
2024-10-18,367.8533630371094,369.4559438248544,358.55649896538955,359.4821969187558,1589600
2024-10-21,365.55401611328125,369.2568381314551,364.5188103940483,365.7531046512035,906600
2024-10-22,364.3297119140625,365.6237267514512,361.4132499187647,364.68806523307643,893500
2024-10-23,361.5625305175781,365.2753161340654,359.16365636810286,363.0357067421049,1313400
2024-10-24,358.23797607421875,364.54869431517864,358.22804291032963,362.816739354016,708100
2024-10-25,351.190673828125,359.93012630673087,349.66774062960116,356.83447258521164,1244500
2024-10-28,354.3659362792969,354.87356041558485,352.5145100640725,354.2265682260811,967700
2024-10-29,357.35211181640625,360.68661731097365,351.8177901673953,352.36523813247834,2173500
2024-10-30,361.7516784667969,372.0041314485823,356.2472171382168,364.00125154150885,2242800
2024-10-31,354.63470458984375,362.32901853394725,353.91802832094504,359.0641667259973,1383900
2024-11-01,365.4544982910156,366.06169711196725,356.12777373302345,356.5060237564608,1860500
2024-11-04,365.2056579589844,367.98278230706177,362.44846069241095,366.3005842590013,730100
2024-11-05,368.1519775390625,368.58001489182567,361.37342844608776,364.54869950451774,1346500
2024-11-06,367.31585693359375,374.30345805705514,362.9361821823437,372.2728702592704,1366200
2024-11-07,368.1221008300781,368.62975535562333,364.42924222452496,368.62975535562333,867000
2024-11-08,374.22381591796875,376.0851754360213,369.11750129259116,369.3962070432624,1009200
2024-11-11,377.1103820800781,379.77802872925747,374.4029724016708,375.7268169981463,966200
2024-11-12,385.3222961425781,386.32764164319497,378.8025564520597,379.6586007339332,1634100
2024-11-13,386.546630859375,388.78624029346696,383.5604849472523,384.88435997921573,1685900
2024-11-14,381.5099792480469,390.886490255084,380.63403830239554,387.74107975781124,1811800
2024-11-15,388.2785949707031,390.19970530595384,378.4541795472287,380.2259582820163,2874000
2024-11-18,387.6017150878906,396.3610942441203,387.2334286363142,391.15523584657706,2054600
2024-11-19,386.88507080078125,390.4983123428165,384.1079768752344,385.1431522902853,1524200
2024-11-20,383.89892578125,388.1989833487393,380.48477278219383,388.04968212278095,1098100
2024-11-21,388.3383483886719,388.5672668078104,382.7940633535952,385.40195933553343,1136200
2024-11-22,383.07275390625,389.2640309209997,379.71832155671694,388.60707518130187,1069700
2024-11-25,383.13250732421875,386.6362411937746,377.74748680519707,384.5061394092288,2102800
2024-11-26,387.9103088378906,388.1492211728554,383.13248741166416,386.2082141315865,1014600
2024-11-27,386.3475646972656,389.5924891985112,386.02903518283466,387.36284335078716,1018000
2024-11-29,390.3390197753906,391.4837029254301,384.6752941345217,385.2426691279256,711200
2024-12-02,387.8306884765625,392.31987095870846,386.87513027445084,391.43396640943854,1216500
2024-12-03,389.16448974609375,390.09018768713275,384.67530734409513,387.6913134959603,923700
2024-12-04,387.9600830078125,390.39875058733,386.16837725124896,388.9455014291021,707700
2024-12-05,380.6838684082031,386.9149392416158,378.06600881671346,385.3920059552462,1319500
2024-12-06,383.241943359375,388.18899281309336,381.3208635067923,381.3208635067923,1049400
2024-12-09,379.3500061035156,383.3713577476102,377.00091924688655,383.0229679845279,924900
2024-12-10,380.91278076171875,383.7794858142844,379.3301270090832,382.34613328800157,1281700
2024-12-11,374.4228820800781,384.84453242639984,373.5270443905431,381.2511877514763,1214000
2024-12-12,373.3279724121094,376.3439786725727,372.89000189972245,375.25901593218407,846100
2024-12-13,372.8700866699219,374.751342770285,371.42677068353936,373.88536532911417,755800
2024-12-16,370.9788818359375,374.5025122284642,370.7300363370877,373.26824827469653,1155500
2024-12-17,369.09759521484375,372.84024123737237,366.35033118752824,369.86402841556463,1540400
2024-12-18,357.5113525390625,370.2024725503665,356.83446971887474,369.2867077799047,1618000
2024-12-19,355.4907531738281,361.38339778711594,354.65460553623905,357.6507151704281,1713400
2024-12-20,362.9162902832031,363.1253120017779,354.3559988425753,354.5849476425895,3146700
2024-12-23,364.7975158691406,365.56397940063044,360.7662311804906,363.1053848045543,1461400
2024-12-24,369.0677185058594,369.11747545274125,364.86720545837994,366.5792636288371,431000
2024-12-26,367.71405029296875,368.93835077346716,365.7830066857515,366.5394763876632,839200
2024-12-27,365.4146728515625,367.9628787279276,363.1054096888895,365.5341442084085,705500
2024-12-30,360.58709716796875,362.42852958772824,357.01367939226355,361.22412585940356,813900
2024-12-31,359.2202453613281,363.73980466741324,357.4144189784779,361.06598808860457,821800
2025-01-02,357.893310546875,361.64465515584254,355.9976952945398,361.64465515584254,858300
2025-01-03,360.6868591308594,361.16576392248476,357.4742784659241,360.1381387955124,805500
2025-01-06,360.5272216796875,361.6047498414986,357.19492245195613,360.128149579748,1269900
2025-01-07,354.3614501953125,361.6346582959525,351.03913786012384,361.33536185034905,1931600
2025-01-08,363.26092529296875,364.1089725285955,353.9125236472615,360.4773464173467,1534700
2025-01-10,364.81732177734375,367.97004305194787,360.32769225386147,360.78662363547664,1313800
2025-01-13,360.1481018066406,367.00226443496877,359.92860759748794,362.81193151378017,1400800
2025-01-14,361.9638977050781,362.7720285851913,358.49193701933217,361.99382735073976,1175800
2025-01-15,367.760498046875,369.1971819026723,362.8219239339139,363.6899140869481,1529200
2025-01-16,380.91015625,380.9400858957569,371.21255521052024,371.21255521052024,1514900
2025-01-17,382.5364074707031,384.9308704902653,378.12658013148297,384.11275290401306,1727100
2025-01-21,394.937744140625,395.29689988264255,387.00605325133824,388.742064012835,2102100
2025-01-22,389.590087890625,394.0897041289896,387.9937995228384,393.2516436017269,1996600
2025-01-23,392.5931701660156,393.6806545821829,388.55251566341013,390.2186500593982,1389700
2025-01-24,393.4012756347656,393.77041806580064,388.921632976128,389.1510834347456,1331700
2025-01-27,398.9783935546875,399.4173819765724,393.63076070226833,395.0873874945694,1582400
2025-01-28,394.2393493652344,405.253915613404,393.6806423512999,399.6867579747196,1993700
2025-01-29,390.16876220703125,395.79574864422005,385.8786535557106,394.08969797064,3322100
2025-01-30,389.53021240234375,399.63687179752884,388.40281171521684,393.2416405528977,1683600
2025-01-31,390.38824462890625,396.64378387457265,389.1012090276624,390.2485526571406,1549100
2025-02-03,390.2386169433594,393.2217166264368,386.10814312317603,388.54252248200646,999000
2025-02-04,391.4857177734375,392.1641433470276,387.34525745114263,388.4327417977865,1121500
2025-02-05,398.1702575683594,398.92851582316456,392.51334164347685,393.979955114233,1011500
2025-02-06,395.1572570800781,399.3276168897883,394.9976221492005,397.48187415762476,1124000
2025-02-07,390.49798583984375,396.31456725654647,389.7097979236481,395.12730725715943,1025800
2025-02-10,391.69525146484375,393.0521027027123,389.47037958384624,391.88481604178855,1334500
2025-02-11,389.58013916015625,392.5432959321117,388.1035388994774,389.8195763304962,881900
2025-02-12,384.7413024902344,388.8318599378165,381.1595794669055,385.89863286961975,1161400
2025-02-13,387.4749755859375,387.9039773204824,382.5563443432979,385.34987941387953,916600
2025-02-14,384.2923278808594,390.5877837633658,383.613902279097,389.131156924935,1267800
2025-02-18,384.7213134765625,384.82108910728203,378.4857171471876,382.1173430640944,1338400
2025-02-19,387.6246337890625,387.7343961235434,383.3744717828161,383.69371119392065,827100
2025-02-20,385.5195007324219,387.1058328370275,382.4166520644836,386.77660673681635,930300
2025-02-21,381.8978576660156,386.62692428819656,379.2240412056326,381.98764660156036,1268400
2025-02-24,387.0260314941406,389.3805781361888,379.6331045725254,381.089731401034,1317400
2025-02-25,389.4005126953125,390.4680541087638,384.1825851021454,387.35524925035287,1665000
2025-02-26,390.83721923828125,395.7558811153084,388.4427561656458,390.64765466050284,867800
2025-02-27,388.0037536621094,392.93237161131873,387.6146682699343,389.5002968342033,997300
2025-02-28,385.3000183105469,392.91243966395376,378.73516502803557,390.148803709206,2855600
2025-03-03,393.969970703125,396.40434995370686,387.4550208551718,389.50028427887275,1237600
2025-03-04,389.02142333984375,395.5263867141561,387.8740492143115,394.15954881893816,1687300
2025-03-05,394.7781066894531,397.0827806943869,386.1181176741111,386.8564025483631,1105000
2025-03-06,381.428955078125,392.563240246417,379.1242809638353,391.1365430227615,1263800
2025-03-07,378.4258728027344,380.12196725020436,366.60320605314524,379.064412506758,1961800
2025-03-10,369.26702880859375,376.2209671948363,366.4435641298539,374.5847625172048,2162500
2025-03-11,364.44818115234375,368.6684134392509,362.2632256708922,368.6684134392509,1638700
2025-03-12,363.0014953613281,370.25473005181146,360.507256829178,367.5011114164462,1559100
2025-03-13,362.8219299316406,366.4335825784393,360.19798603431207,364.2985301542995,1965800
2025-03-14,368.67840576171875,370.9032776205299,361.7743397134558,363.73980100698196,1797900
2025-03-17,372.6292724609375,375.8219101533798,367.15193405738603,367.24172299628447,1236000
2025-03-18,375.043701171875,375.85183205255316,371.91092283660504,373.138099204088,1774900
2025-03-19,377.1787414550781,380.0122232422299,373.7466667735613,376.01145486381824,1554900
2025-03-20,373.35760498046875,377.38830325825285,372.45968513494375,376.63004494782075,1509100
2025-03-21,370.2547302246094,373.9262724855561,365.64538228660444,370.47422443343095,2372300
2025-03-24,373.407470703125,376.3606712013751,371.811182317016,372.66918580218714,1124300
2025-03-25,372.01068115234375,378.1664752039654,369.3667944159737,374.87406209591705,865000
2025-03-26,366.9224548339844,371.7512972918726,359.1603852361878,370.5740239356508,1657600
2025-03-27,366.6929931640625,369.1473154387771,364.647699229093,366.76280870545264,1138800
2025-03-28,363.6600036621094,367.6607722932542,362.44281395459586,364.6676858433603,1274300
2025-03-31,372.25,374.20001220703125,361.0299987792969,361.5299987792969,1924300
2025-04-01,373.29998779296875,374.0400085449219,366.6099853515625,369.2900085449219,1180900
2025-04-02,377.4599914550781,378.3500061035156,366.69000244140625,369.57000732421875,1801700
2025-04-03,368.1499938964844,374.55999755859375,361.5899963378906,367.9700012207031,3306100
2025-04-04,345.79998779296875,362.07000732421875,344.80999755859375,361.0799865722656,3956700
2025-04-07,345.3399963378906,357.5899963378906,329.1600036621094,335.25,4198700
2025-04-08,337.3699951171875,357.4700012207031,332.32000732421875,355.4700012207031,2053000
2025-04-09,362.9700012207031,364.3999938964844,330.0,335.0,3128700
2025-04-10,348.3900146484375,359.4599914550781,337.45001220703125,358.3299865722656,2669000
2025-04-11,350.2799987792969,353.1000061035156,341.739990234375,351.1499938964844,1767200
2025-04-14,353.4200134277344,358.0,349.1400146484375,354.75,1317900
2025-04-15,346.79998779296875,355.3900146484375,345.989990234375,354.8500061035156,1670400
2025-04-16,346.6700134277344,352.5799865722656,343.5799865722656,348.239990234375,1302900
2025-04-17,346.5,351.0400085449219,343.19000244140625,346.1700134277344,1349900
2025-04-21,339.5899963378906,345.6400146484375,335.1199951171875,344.7099914550781,1312500
2025-04-22,348.1199951171875,349.45001220703125,341.510009765625,342.1199951171875,1506800
2025-04-23,357.1099853515625,368.3699951171875,355.1000061035156,355.1099853515625,1521400
2025-04-24,361.04998779296875,361.3299865722656,354.4700012207031,358.6499938964844,1349800
2025-04-25,365.05999755859375,366.239990234375,359.3800048828125,360.6000061035156,1462600
2025-04-28,366.489990234375,368.95001220703125,363.9100036621094,366.989990234375,1223300
2025-04-29,370.9200134277344,372.32000732421875,365.80999755859375,366.9800109863281,1108300
2025-04-30,373.9200134277344,375.1600036621094,366.55999755859375,370.0,2251700
2025-05-01,373.989990234375,376.17999267578125,368.5400085449219,372.4200134277344,1634300
2025-05-02,378.2200012207031,379.3299865722656,363.0799865722656,373.8900146484375,3709100
2025-05-05,381.3599853515625,383.989990234375,373.05999755859375,377.8500061035156,1619400
2025-05-06,377.5199890136719,381.57000732421875,373.9800109863281,379.1300048828125,2082800
2025-05-07,384.05999755859375,384.5799865722656,376.29998779296875,377.4700012207031,1196100
2025-05-08,382.4599914550781,388.32000732421875,382.3599853515625,383.9599914550781,927000
2025-05-09,380.9200134277344,384.54998779296875,380.2799987792969,382.20001220703125,758800
2025-05-12,388.0799865722656,392.4200134277344,386.5,389.07000732421875,1359300
2025-05-13,387.5299987792969,390.4599914550781,385.7799987792969,388.6700134277344,862600
2025-05-14,386.32000732421875,388.0199890136719,384.760009765625,386.9599914550781,1107700
2025-05-15,392.20001220703125,392.6300048828125,384.5799865722656,388.5,1124400
2025-05-16,394.2099914550781,394.489990234375,389.6000061035156,393.1000061035156,1114000
