Date,Close,High,Low,Open,Volume,MACD,Signal_Line,MACD_Hist,BB_Middle,BB_Lower,BB_Upper,Buy_signal_MACD_BB,Sell_signal_MACD_BB
2023-10-25,1121.3616943359375,1133.0321991264134,1113.6144171261863,1118.85375310016,434962.0,-15.815301624194035,-14.533488356216562,-1.2818132679774727,1153.48662109375,1124.3823950269034,1182.5908471605967,0,0
2023-10-26,1105.5692138671875,1121.361665468555,1103.0116837214,1121.3368103590506,1364998.0,-17.945401644284402,-15.215871013830132,-2.7295306304542706,1150.6223754882812,1114.8813019885702,1186.3634489879923,0,0
2023-10-27,1124.962158203125,1129.3324139903364,1110.4609596203027,1113.415807831986,1586372.0,-17.862761922180198,-15.745249195500147,-2.117512726680051,1148.0436889648438,1112.7353935545348,1183.3519843751528,0,0
2023-10-30,1147.8563232421875,1154.436501770045,1128.314386059791,1134.2489379171586,543498.0,-15.768136302917583,-15.749826616983636,-0.01830968593394644,1147.4812744140625,1112.5585792514407,1182.4039695766842,0,0
2023-10-31,1136.5333251953125,1158.5830805305427,1133.6777762754978,1158.5830805305427,293678.0,-14.850613097230053,-15.569983913032921,0.7193708158028684,1146.0423217773437,1111.849148640779,1180.2354949139083,0,0
2023-11-01,1140.555908203125,1150.9104259048347,1129.9283480215643,1137.2037419140818,526194.0,-13.641628316113838,-15.184312793649104,1.542684477535266,1145.5059753417968,1111.3223949236167,1179.6895557599769,0,0
2023-11-02,1152.0775146484375,1154.1384276285698,1145.447626215704,1146.689169274685,169218.0,-11.619855357309916,-14.471421306381266,2.8515659490713503,1145.6437866210938,1111.3733290977655,1179.9142441444221,0,0
2023-11-03,1151.68017578125,1159.6011961053305,1149.6191415939722,1156.4476282948067,1626662.0,-9.935121748138954,-13.564161394732805,3.629039646593851,1145.7729064941407,1111.4282762506223,1180.117536737659,0,0
2023-11-06,1161.612548828125,1162.0843109447915,1155.1565248784316,1159.576369700061,653916.0,-7.709626948061668,-12.393254505398579,4.68362755733691,1146.2980834960938,1111.2949744910864,1181.3011925011012,0,0
2023-11-07,1154.23779296875,1161.8112060625324,1152.1520247590238,1160.9669809829345,410732.0,-6.466446282104698,-11.207892860739802,4.741446578635104,1146.9548583984374,1111.8694003454784,1182.0403164513964,0,0
2023-11-08,1160.3958740234375,1162.5809413487855,1153.443232768041,1158.9556113024405,635526.0,-4.927509707181798,-9.951816230028202,5.024306522846404,1147.6513671875,1112.0574036965063,1183.2453306784937,0,0
2023-11-09,1147.508544921875,1160.3710038237632,1144.7027060923529,1157.3913004673407,423200.0,-4.693685256786466,-8.900190035379854,4.206504778593388,1146.7984252929687,1112.105070122101,1181.4917804638362,0,0
2023-11-10,1149.3212890625,1150.662131345607,1141.3008479855666,1146.192576238956,999592.0,-4.312393801449389,-7.982630788593761,3.6702369871443725,1145.9405212402344,1112.469268824063,1179.4117736564058,0,0
2023-11-13,1149.3212890625,1154.6350692181857,1148.0051806455433,1154.6350692181857,255768.0,-3.9645170908411274,-7.179008049043235,3.2144909582021075,1145.0366821289062,1113.0623268088084,1177.011037449004,0,0
2023-11-15,1170.47705078125,1173.183711564431,1155.528945544841,1159.8494910119907,209078.0,-1.9591453190300854,-6.135035503040605,4.17589018401052,1145.3843139648438,1112.4275438484533,1178.3410840812344,0,0
2023-11-16,1173.680419921875,1178.8203356848403,1165.4613802300476,1167.0256760612879,871212.0,-0.11011923794262657,-4.93005225002101,4.819933012078383,1145.5767578125,1111.9801783435344,1179.1733372814658,0,0
2023-11-17,1169.9556884765625,1178.4726250269182,1168.5402809474667,1170.7006142825214,1146200.0,1.0426732657099365,-3.735507146874821,4.778180412584757,1146.3775512695313,1111.2146692813926,1181.54043325767,0,0
2023-11-20,1166.702880859375,1171.0234265047154,1160.5200206044533,1166.5538714417203,327648.0,1.6744927305542205,-2.653507171389013,4.327999901943233,1147.4639038085938,1111.159386922774,1183.7684206944136,0,0
2023-11-21,1181.2041015625,1185.7481007961908,1171.7186638110572,1173.0347722395143,152016.0,3.3072179772707386,-1.4613621416570626,4.768580118927801,1149.4342346191406,1110.2605758505285,1188.6078933877527,0,0
2023-11-22,1185.7977294921875,1189.2740499220672,1178.1746069088915,1178.323616319059,126484.0,4.915172829034873,-0.18605514751867558,5.101227976553549,1152.540576171875,1112.13525882353,1192.9458935202201,0,0
2023-11-23,1189.47265625,1192.5020697140442,1185.7977374116435,1185.7977374116435,455050.0,6.412109701222107,1.133577822229481,5.278531878992626,1155.9461242675782,1115.1263621745818,1196.7658863605745,0,0
2023-11-24,1189.0506591796875,1193.0731859998855,1187.0144800369558,1187.0144800369558,1169720.0,7.478187430788466,2.402499743941278,5.075687686847188,1160.1201965332032,1124.212944115205,1196.0274489512014,0,0
2023-11-28,1189.1748046875,1191.2854279014082,1179.4659136546338,1188.4050237370689,706244.0,8.238115351376564,3.5696228654283355,4.668492485948228,1163.330828857422,1129.2218993756917,1197.4397583391521,0,0
2023-11-29,1192.129638671875,1197.716582406538,1191.0122499249424,1194.4388602510935,647564.0,8.975332070233208,4.65076470638931,4.324567363843897,1165.5444946289062,1129.9498605445772,1201.1391287132353,0,0
2023-11-30,1180.1611328125,1192.1296565120847,1177.6036025845785,1190.8881134413575,8752268.0,8.495887925909074,5.419789350293263,3.076098575615811,1167.7258850097655,1134.3382911458662,1201.113478873665,0,0
2023-12-01,1188.6285400390625,1190.3418453131603,1181.9490622345675,1182.445679487607,5661114.0,8.698898498418885,6.075611179918387,2.6232873185004975,1170.1295166015625,1138.0830414193592,1202.1759917837658,0,0
2023-12-04,1202.310302734375,1214.2291161443811,1189.398254873535,1211.7708851274554,12956730.0,9.850242284502201,6.8305374008351505,3.0197048836670506,1172.6411560058593,1138.731988523854,1206.5503234878647,0,0
2023-12-05,1210.529296875,1211.9942933864038,1202.484122372459,1208.2696643348168,781640.0,11.295685042258356,7.723566929119792,3.572118113138564,1175.5836120605468,1139.2092779609427,1211.9579461601509,0,0
2023-12-06,1222.0260009765625,1228.432436028835,1211.8950579212853,1213.3600545097258,260700.0,13.216544680599327,8.822162479415699,4.394382201183628,1178.6042846679688,1137.4015676369459,1219.8070016989918,0,0
2023-12-07,1220.486572265625,1222.1998774873578,1212.7392948572121,1222.0260129563292,5782970.0,14.448072366966926,9.947344456925945,4.500727910040981,1181.9167236328126,1138.3764010273871,1225.457046238238,0,0
2023-12-08,1219.791259765625,1229.4752960974722,1213.9808622154058,1222.2743460045601,2214218.0,15.192827564355184,10.996441078411793,4.196386485943391,1184.886492919922,1139.4649550962497,1230.3080307435941,0,0
2023-12-11,1221.2066650390625,1225.3533463033339,1217.7799332893446,1217.7799332893446,339030.0,15.716097412448107,11.940372345219057,3.7757250672290503,1188.5713989257813,1143.9672340800055,1233.175563771557,0,0
2023-12-12,1203.7752685546875,1224.1117191672067,1201.9378091164635,1220.6851088971252,196210.0,14.556427090548368,12.46358329428492,2.0928437962634483,1191.2940979003906,1150.273950191363,1232.3142456094183,0,0
2023-12-13,1208.46826171875,1210.7527493662717,1195.0100081701585,1205.6624229999861,274592.0,13.856338092569104,12.742134253941758,1.1142038386273452,1194.251446533203,1157.6859567253116,1230.8169363410946,0,0
2023-12-14,1223.9132080078125,1229.1276891131408,1213.0869277497652,1218.2021096543574,7295432.0,14.382003817010855,13.070108166555578,1.311895650455277,1196.9232543945313,1159.8664174838123,1233.9800913052504,0,0
2023-12-15,1239.1593017578125,1241.518233626413,1226.1728095473995,1227.7122502307682,1363156.0,15.846165309755861,13.625319595195634,2.2208457145602267,1200.197198486328,1160.3236518857718,1240.0707450868842,0,0
2023-12-18,1251.4505615234375,1258.6266562310407,1237.0983721082312,1238.6626678812472,392356.0,17.793216656488994,14.458899007454306,3.3343176490346877,1204.2719421386719,1160.9073646923798,1247.636519584964,0,0
2023-12-19,1270.5703125,1277.7961173581225,1254.380663744186,1260.2655051019506,468758.0,20.641134836173933,15.695346173198232,4.945788662975701,1209.465313720703,1160.525116873009,1258.4055105683972,0,0
2023-12-20,1255.1256103515625,1290.1371252231443,1251.4754251969614,1271.4891239043568,1298818.0,21.40512714361671,16.83730236728193,4.567824776334781,1213.1613891601562,1162.0889417045191,1264.2338366157933,0,0
2023-12-21,1272.4326171875,1277.5477988038042,1246.7326760453825,1246.7326760453825,729590.0,23.14037947233055,18.097917788291653,5.042461684038898,1217.4931335449219,1161.7136728156825,1273.2725942741613,0,0
2023-12-22,1273.6741943359375,1281.5456259836224,1265.3807107864998,1272.4326512523558,1049116.0,24.33524281325117,19.345382793283555,4.989860019967615,1221.7032104492187,1162.2396902224102,1281.166730676027,0,0
2023-12-26,1280.0308837890625,1287.6787404747406,1272.8299341033432,1276.3062546412766,180568.0,25.501150939142235,20.57653642245529,4.924614516686944,1226.2522216796874,1163.4783888163029,1289.026054543072,0,0
2023-12-27,1284.426025390625,1290.8820494011445,1277.4236739275927,1280.5275316249579,207612.0,26.474609901270924,21.75615111821842,4.718458783052505,1231.0147827148437,1165.6841277456797,1296.3454376840077,0,0
2023-12-28,1294.085205078125,1296.8414549596796,1284.7487768843484,1284.7487768843484,367620.0,27.706119320730522,22.94614475872084,4.759974562009681,1236.1125610351562,1167.7181542961562,1304.5069677741562,0,0
2023-12-29,1283.6810302734375,1298.5546913077126,1280.8502152106435,1295.2025251754474,1696896.0,27.525275213999294,23.861970849776533,3.6633043642227605,1241.288555908203,1175.0896464966015,1307.4874653198046,0,0
2024-01-01,1286.1641845703125,1294.1845043554756,1278.0692994538133,1281.7939286873766,135282.0,27.267996268430352,24.5431759335073,2.724820334923052,1246.1653381347655,1181.9600935328176,1310.3705827367135,0,0
2024-01-02,1296.617919921875,1298.6043889071593,1278.0444834072455,1285.0715689449105,172372.0,27.58959425913872,25.152459598633584,2.437134660505137,1250.8807189941406,1186.385119210464,1315.3763187778172,0,0
2024-01-03,1282.7374267578125,1308.0897601392394,1279.8570226270692,1295.2274226128668,215002.0,26.419871358325054,25.40594195057188,1.0139294077531744,1254.4911254882813,1191.4382600817771,1317.5439908947856,0,0
2024-01-04,1289.91357421875,1296.0468456473618,1281.2724827168095,1285.940636287845,325168.0,25.774796844790217,25.479712929415548,0.2950839153746685,1257.8855041503907,1194.8821915301692,1320.8888167706123,0,0
2024-01-05,1294.5570068359375,1300.86402161527,1290.186750819462,1291.2792845124695,931030.0,25.34608298347939,25.452986940228318,-0.10690395674892628,1261.5890258789063,1199.1364667142018,1324.041585043611,0,0
2024-01-08,1284.3018798828125,1307.0965624706753,1275.4620688512575,1297.362816167266,175002.0,23.903278999200666,25.14304535202279,-1.239766352822123,1264.8145568847656,1204.836894948102,1324.792218821429,0,0
2024-01-09,1281.5704345703125,1294.7059356688708,1279.4101011855284,1289.8887729283358,280844.0,22.28258190397719,24.57095266241367,-2.288370758436482,1267.832745361328,1211.107754774181,1324.557735948475,0,0
2024-01-10,1316.0107421875,1320.4802970462435,1279.931550631083,1281.5704116615093,916002.0,23.506247386823134,24.358011607295566,-0.8517642204724325,1273.4445190429688,1221.3876460702759,1325.5013920156616,0,1
2024-01-11,1350.0042724609375,1353.2571396697588,1318.8663953987202,1318.8663953987202,688390.0,26.908816805317656,24.868172646899986,2.0406441584176704,1280.5213195800782,1227.1902378492273,1333.852401310929,0,0
2024-01-12,1360.7808837890625,1363.9343303680084,1336.6700936727277,1350.0041931926141,1213012.0,30.127667061876764,25.920071529895342,4.207595531981422,1287.3647033691407,1229.6714096955347,1345.0579970427466,0,0
2024-01-15,1384.320556640625,1386.8780869291074,1356.7582998178252,1364.1578481967995,243454.0,34.18403171187674,27.572863566291623,6.611168145585118,1294.6227661132812,1226.8250190866684,1362.420513139894,0,0
2024-01-16,1364.5302734375,1386.803604536334,1361.227817380158,1381.5146795736582,307608.0,35.393821518756795,29.13705515678466,6.2567663619721365,1300.2767517089844,1228.873658524089,1371.6798448938798,0,0
2024-01-17,1352.189453125,1376.6229972251285,1346.32934541029,1355.6906289360957,231724.0,34.95386123974549,30.300416373376827,4.653444866368666,1304.3577087402343,1230.8060369859684,1377.9093804945003,0,0
2024-01-18,1358.1983642578125,1361.7243949598962,1340.8664720611669,1340.8664720611669,317964.0,34.6901717526564,31.17836744923274,3.5118043034236557,1309.5113464355468,1236.0401246728456,1382.982568198248,0,0
2024-01-19,1358.27294921875,1367.1872040518567,1349.23454008088,1367.1872040518567,966014.0,34.094197629995506,31.761533485385296,2.3326641446102094,1313.8033630371094,1239.4287343086328,1388.177991765586,0,0
2024-01-23,1319.015380859375,1362.0969261491155,1313.5525912549122,1356.8327349415833,204594.0,30.10707059776132,31.430640907860504,-1.323570310099182,1316.0704223632813,1244.1215305138232,1388.0193142127393,0,0
2024-01-24,1335.2547607421875,1340.3699426082921,1315.539080388798,1321.0018700770868,546122.0,27.93560171019226,30.731633068326857,-2.7960313581345986,1318.8316162109375,1248.485462908196,1389.1777695136789,0,0
2024-01-25,1346.006591796875,1353.2819859022047,1325.9928926739096,1333.1689875796214,4822230.0,26.77364991135778,29.940036436933045,-3.166386525575266,1321.91064453125,1252.5209935331266,1391.3002955293734,0,0
2024-01-29,1438.2779541015625,1442.6730651213095,1347.4218553680264,1347.4218553680264,1647900.0,32.9188544703502,30.535800043616476,2.3830544267337217,1329.1202819824218,1243.7746618942394,1414.4659020706042,0,0
2024-01-30,1397.903076171875,1449.104240490488,1394.8736625325053,1442.8716699257,606696.0,34.13754180314277,31.256148395521734,2.881393407621033,1334.8313842773437,1247.0368645870944,1422.6259039675929,0,0
2024-01-31,1416.9482421875,1425.0182720941282,1392.9864610801274,1396.2144730427785,217408.0,36.22259450326533,32.249437617070456,3.9731568861948716,1341.370587158203,1249.4531441590134,1433.2880301573928,0,0
2024-02-01,1416.699951171875,1432.8648662960552,1408.7540754728066,1425.8873699489227,176548.0,37.42358301062427,33.28426669578122,4.13931631484305,1347.374688720703,1252.1380253889895,1442.6113520524166,0,0
2024-02-02,1447.5150146484375,1464.9710611038813,1422.5351447054716,1422.5351447054716,1307244.0,40.396230545738035,34.70665946577259,5.689571079965447,1355.6135681152343,1255.5345138142504,1455.6926224162182,0,0
2024-02-05,1428.7926025390625,1460.0546324092782,1422.3117235442764,1450.7182043885216,256144.0,40.77134624633891,35.919596821885854,4.851749424453054,1362.55751953125,1262.400333671068,1462.7147053914318,0,0
2024-02-06,1418.736083984375,1433.932498015893,1410.7902085448036,1433.932498015893,230162.0,39.79838018693317,36.69535349489532,3.103026692037851,1368.7664733886718,1270.9908084102026,1466.542138367141,0,0
2024-02-07,1431.946044921875,1439.1967048380893,1419.555469520759,1425.2914226657406,641024.0,39.63632810478407,37.283548416873074,2.3527796879109957,1376.148681640625,1283.0411220245176,1469.2562412567324,0,0
2024-02-08,1441.6549072265625,1449.9981006133223,1418.6863612368832,1438.0048434754049,197698.0,39.83216431424603,37.793271596347665,2.0388927178983636,1384.1529052734375,1298.0165351493151,1470.2892753975598,0,0
2024-02-09,1451.2645263671875,1462.115539878364,1441.4811913813182,1442.673024211635,1624342.0,40.29824874809947,38.29426702669802,2.003981721401445,1390.915594482422,1306.0771241677762,1475.7540647970677,0,0
2024-02-12,1441.6549072265625,1451.2893538586247,1432.7406525454012,1451.264498749208,294412.0,39.43759600844078,38.522932823046574,0.914663185394204,1395.4981262207032,1310.065249077154,1480.9310033642523,0,0
2024-02-13,1454.5670166015625,1468.894472234502,1444.8581254725204,1445.354742704242,645804.0,39.3438899544808,38.68712424933342,0.6567657051473788,1400.187432861328,1312.5119026806015,1487.8629630420546,0,0
2024-02-14,1471.2781982421875,1473.264667086776,1445.8513000359067,1445.8513000359067,245414.0,40.15519582707498,38.98073856488173,1.1744572621932434,1404.5353149414063,1311.7000892041358,1497.370540678677,0,0
2024-02-15,1460.9981689453125,1474.1585254367778,1456.5286139104753,1471.6754393063127,163762.0,39.51316594486025,39.08722404087744,0.4259419039828103,1409.358709716797,1315.259491422176,1503.4579280114178,0,0
2024-02-16,1450.7928466796875,1466.65974351246,1448.8063776866782,1462.5626512143783,1085862.0,37.745758808603796,38.81893099442271,-1.0731721858189118,1414.2888793945312,1322.4973753237878,1506.0803834652747,0,0
2024-02-19,1463.1087646484375,1469.3910451870659,1443.9394128283118,1450.7927546684346,326882.0,36.91335341094032,38.43781547772623,-1.5244620667859152,1419.5343994140626,1329.2612388106097,1509.8075600175155,0,0
2024-02-20,1460.4271240234375,1464.97112319541,1452.1087853930226,1464.97112319541,208860.0,35.62659889384258,37.8755721609495,-2.248973267106919,1424.642108154297,1337.456422921971,1511.827793386623,0,0
2024-02-21,1459.1607666015625,1478.4295399774671,1448.2103320884803,1461.9667267855395,206810.0,34.11143679814518,37.12274508838864,-3.0113082902434627,1431.6493774414062,1358.8715924784906,1504.4271624043217,0,0
2024-02-22,1471.6507568359375,1474.5063059856986,1448.135881861432,1459.0366061059788,425194.0,33.531962162969194,36.40458850330475,-2.8726263403355574,1438.4691772460938,1379.4653892109268,1497.4729652812607,0,0
2024-02-23,1483.0728759765625,1487.9396277125045,1472.594204189554,1475.6483515793989,1306002.0,33.606993395482505,35.8450694817403,-2.2380760862577986,1445.322491455078,1401.7029034326692,1488.942079477487,0,1
2024-02-26,1477.113525390625,1484.7613823324061,1472.246652225654,1484.7613823324061,81748.0,32.80740307910946,35.23753620121414,-2.430133122104678,1447.2642700195313,1401.5574020944807,1492.9711379445819,0,0
2024-02-27,1475.1517333984375,1489.7772074397874,1468.0004939688945,1474.3572185976204,166422.0,31.650573662869192,34.52014369354515,-2.869570030675959,1451.1267028808593,1410.1745489314956,1492.078856830223,0,0
2024-02-28,1444.6595458984375,1480.912604286401,1440.4631544846097,1472.420401015553,128666.0,27.951110317804932,33.20633701839711,-5.255226700592175,1452.5122680664062,1414.6722002919357,1490.3523358408768,0,0
2024-02-29,1452.481201171875,1468.9937235888217,1444.932643744444,1455.6099138787104,384752.0,25.358088911800223,31.63668739707773,-6.278598485277506,1454.3013305664062,1420.4134349015658,1488.1892262312467,0,0
2024-03-01,1482.8990478515625,1489.3550718375204,1448.483449585222,1448.483449585222,1088814.0,25.4640332557683,30.402156568815847,-4.938123313047548,1456.0705322265626,1420.0470783031888,1492.0939861499364,0,1
2024-03-04,1495.612548828125,1502.1678722364152,1477.4611642103046,1480.4160125796136,279590.0,26.271032084576973,29.575931671968075,-3.304899587391102,1459.4115295410156,1421.6860272842832,1497.137031797748,0,1
2024-03-05,1489.0074462890625,1495.662068589852,1476.4430062787042,1495.662068589852,141856.0,26.077008376572167,28.876147012888893,-2.7991386363167265,1462.92509765625,1428.1785342626806,1497.6716610498195,0,1
2024-03-06,1492.8065185546875,1499.2873975694852,1468.4971297161203,1484.6123343679049,220042.0,25.93088151113011,28.287093912537138,-2.356212401407028,1465.9681213378906,1431.9935637815738,1499.9426788942073,0,1
2024-03-07,1469.04345703125,1492.7816633141206,1465.6415805531983,1490.9193487263783,774104.0,23.625257190055436,27.354726568040796,-3.7294693779853603,1467.337548828125,1435.338852007181,1499.3362456490688,0,0
2024-03-11,1455.6844482421875,1482.253470921729,1453.77254459042,1482.253470921729,223174.0,20.483946753732198,25.98057060517908,-5.496623851446881,1467.558544921875,1435.968807219824,1499.148282623926,0,0
2024-03-12,1465.1201171875,1478.081875295299,1456.0817079152225,1456.0817079152225,167000.0,18.542073743660467,24.492871232875356,-5.950797489214889,1468.7318054199218,1439.5409761518797,1497.9226346879639,0,0
2024-03-13,1422.6593017578125,1472.941794430057,1418.2643121820115,1467.7273137084908,195914.0,13.422170026351296,22.278730991570544,-8.856560965219249,1467.1364196777345,1431.837319714436,1502.435519641033,0,0
2024-03-14,1422.9324951171875,1438.8739564387172,1415.8556997047733,1422.8083408117066,325274.0,9.279683449989534,19.678921483254342,-10.399238033264808,1464.7191345214844,1424.356064003249,1505.0822050397198,0,0
2024-03-15,1409.0272216796875,1423.528420401298,1403.887184902985,1417.8173223136018,792002.0,4.8191415737801435,16.706965501359505,-11.887823927579362,1462.120587158203,1414.6780178968534,1509.5631564195528,0,0
2024-03-18,1429.438232421875,1431.7474540112141,1407.2393455566387,1409.0023609473026,292820.0,2.8977248174512624,13.945117364577857,-11.047392547126595,1461.0528564453125,1411.6175075427348,1510.4882053478902,0,0
2024-03-19,1415.7315673828125,1427.0793195777553,1407.9098460160567,1423.106381740673,256412.0,0.26590963695548453,11.209275819053385,-10.9433661820979,1458.6839965820313,1405.2821087422928,1512.0858844217698,0,0
2024-03-20,1433.6346435546875,1435.3230936386071,1414.3907258956533,1415.880577585385,305812.0,-0.3709185122513645,8.893236952792435,-9.2641554650438,1457.3443725585937,1402.794718767698,1511.8940263494894,0,0
2024-03-21,1440.8355712890625,1447.6392029855958,1435.0499079026795,1435.9189880416932,154182.0,-0.2911979721384341,7.056349967806262,-7.347547939944696,1456.4281127929687,1401.393467141856,1511.4627584440814,0,0
2024-03-22,1445.1064453125,1450.1223278896211,1437.8807615303847,1438.72498658198,1124968.0,0.11527613918883617,5.6681352020827775,-5.552859062893941,1455.100897216797,1400.3323328690299,1509.869461564564,0,0
2024-03-26,1432.3184814453125,1442.7971531013136,1428.767716882361,1434.5285250311038,1887730.0,-0.5876973999081656,4.4169686816845894,-5.004666081592755,1452.5631774902345,1398.5536544745073,1506.5727005059616,0,0
2024-03-27,1483.81787109375,1489.8020118485113,1439.147053298119,1440.0161334693266,942050.0,2.9764506813005482,4.128865081607781,-1.152414400307233,1452.8983947753907,1398.1688691819604,1507.627920368821,0,0
2024-03-28,1478.3302001953125,1495.438639585686,1469.490389218446,1487.045856864202,844526.0,5.297191805092552,4.362530426304736,0.9346613787878164,1453.0573181152345,1398.0380198167475,1508.0766164137215,0,0
2024-04-01,1474.704833984375,1484.1405611592202,1472.4700564955958,1482.4024008901697,458710.0,6.765866414539914,4.843197623951772,1.9226687905881423,1454.5595825195312,1398.869100429461,1510.2500646096014,0,0
2024-04-02,1475.5987548828125,1483.8425279034989,1465.020783956544,1474.7048196471042,237050.0,7.910743443304,5.456706787822218,2.454036655481782,1455.7154602050782,1399.2523421665744,1512.178578243582,0,0
2024-04-03,1461.2464599609375,1473.413581853691,1459.0613926902183,1473.413581853691,254218.0,7.572663532547267,5.879898136767228,1.6927653957800395,1454.632830810547,1399.5508816011813,1509.7147800199125,0,0
2024-04-04,1453.325439453125,1469.2669007154564,1440.4382468409465,1469.2669007154564,209180.0,6.589611669849091,6.0218408433836,0.567770826465491,1452.5184753417968,1400.9237747495101,1504.1131759340835,0,0
2024-04-05,1450.097412109375,1460.7995373372246,1446.0996192813393,1454.0952049374107,862624.0,5.4868125970674555,5.914835194120372,-0.4280225970529168,1450.5729736328126,1401.9210858625931,1499.224861403032,0,0
2024-04-08,1475.4498291015625,1480.1676929105377,1451.8107998346047,1451.8107998346047,296784.0,6.5826834813351525,6.048404851563329,0.5342786297718236,1449.7051391601562,1403.676767451908,1495.7335108684044,0,0
2024-04-09,1453.6483154296875,1479.2985463849657,1452.6053707682836,1477.4362318070575,119766.0,5.627103357220676,5.9641445526947985,-0.33704119547412237,1448.9353820800782,1403.7617292051702,1494.109034954986,0,0
2024-04-10,1469.291748046875,1476.9396046978377,1457.3480797183024,1464.9959363692653,328710.0,6.0622120914681545,5.98375806044947,0.07845403101868431,1449.6157470703124,1403.611848716706,1495.6196454239189,0,0
2024-04-12,1457.6212158203125,1476.4429595073102,1452.9529413180612,1467.5038497625635,1355896.0,5.4030415820907365,5.8676147647777235,-0.464573182686987,1449.2408020019532,1403.6485727152972,1494.8330312886092,0,0
2024-04-15,1456.528564453125,1472.22171676257,1436.7880303862294,1444.4855971292957,603980.0,4.7378612553429775,5.641664062890774,-0.9038028075477964,1450.9342651367188,1407.0138275194415,1494.854702753996,0,0
2024-04-16,1457.29833984375,1461.0478240080895,1441.2328459328105,1445.131218263805,314104.0,4.224122440700512,5.358155738452722,-1.13403329775221,1452.6525573730469,1410.6998904336604,1494.6052243124334,0,0
2024-04-18,1454.169677734375,1475.698082918852,1449.6256786269994,1454.5918508730665,411428.0,3.523902489555212,4.99130508867322,-1.4674025991180084,1454.9096801757812,1418.3256329659198,1491.4937273856426,0,0
2024-04-19,1460.8492431640625,1463.53092761815,1433.6097405163537,1449.6007905359781,1061950.0,3.4679815080967273,4.686640372557922,-1.2186588644611946,1456.4802307128907,1421.8558839344116,1491.1045774913698,0,0
2024-04-22,1470.2850341796875,1472.1224936999752,1458.3662205417877,1465.0208429918382,351966.0,4.1373602901594495,4.576784356078227,-0.4394240659187778,1459.2079040527344,1429.9150789915354,1488.5007291139334,0,0
2024-04-23,1449.3773193359375,1482.9238359340254,1446.3976160924851,1474.2330348072894,546866.0,2.946801054494699,4.250787695761522,-1.3039866412668228,1459.9950378417968,1432.8266051083974,1487.1634705751962,0,0
2024-04-24,1440.488037109375,1458.3909918925708,1439.5443915921217,1451.2646071350746,156772.0,1.2713284152650886,3.6548958396622355,-2.383567424397147,1459.9776611328125,1432.7572367900975,1487.1980854755275,0,0
2024-04-25,1449.32763671875,1457.5715310137407,1432.839969373206,1434.230521828853,385948.0,0.6493013486365271,3.0537769414570937,-2.4044755928205666,1460.188720703125,1433.3916326097897,1486.9858087964603,0,0
2024-04-26,1441.6798095703125,1455.0884746954928,1440.189957889737,1452.679832647453,901160.0,-0.4555243176703243,2.35191668963161,-2.8074410073019345,1460.656787109375,1435.6416485322286,1485.6719256865215,0,0
2024-04-29,1455.3367919921875,1457.8447332516746,1440.2396767033872,1441.6549630617142,389292.0,-0.22649142066529748,1.8362350675722285,-2.062726488237526,1459.232733154297,1436.6441731990917,1481.8212931095022,0,0
2024-04-30,1455.6595458984375,1472.4700876395866,1453.5986328907488,1455.5353915908795,474192.0,-0.018721843075127254,1.4652436854427575,-1.4839655285178848,1458.0992004394532,1437.3449443863597,1478.8534564925467,0,0
2024-05-02,1456.1314697265625,1466.9576286509237,1453.9214259950609,1462.7116482099982,249570.0,0.18192028911016678,1.2085790061762394,-1.0266587170660726,1457.1705322265625,1437.9385011531292,1476.4025632999958,0,0
2024-05-03,1424.5465087890625,1464.5739055902716,1406.7675878991954,1459.3345696217657,687108.0,-2.182552648369665,0.5303526752670585,-2.7129053236367233,1454.617919921875,1432.3690961106602,1476.8667437330898,0,0
2024-05-06,1409.8963623046875,1430.9777401621157,1408.5306648773055,1427.7745831722355,286808.0,-5.1788601947403095,-0.6114898987344152,-4.567370296005894,1452.0504150390625,1422.4014625915709,1481.6993674865541,0,0
2024-05-07,1392.4898681640625,1410.7654066128464,1383.0789958344722,1406.4200058180343,339140.0,-8.855928486507992,-2.2603776162891305,-6.595550870218862,1449.0086364746094,1409.1765638883676,1488.8407090608512,0,0
2024-05-08,1408.878173828125,1423.7766901721955,1388.0451060558873,1388.0451060558873,557738.0,-10.328570958577075,-3.8740162847467197,-6.454554673830355,1446.9476745605468,1403.272705574776,1490.6226435463177,0,0
2024-05-09,1383.972900390625,1419.8286396186402,1380.595879027569,1419.8286396186402,212694.0,-13.3513916202146,-5.769491351840296,-7.581900268374303,1442.373828125,1392.541083036492,1492.2065732135081,0,0
2024-05-10,1398.0518798828125,1401.131003557564,1378.21204673909,1385.6364497247341,765576.0,-14.444436320181012,-7.504480345508439,-6.939955974672573,1439.5940063476562,1386.325155680318,1492.8628570149945,0,0
2024-05-13,1393.1602783203125,1397.0586506577636,1374.6612873160846,1389.5598035611004,263134.0,-15.526414642004283,-9.10886720480761,-6.417547437196674,1435.7874328613282,1380.6077362776086,1490.9671294450477,0,0
2024-05-14,1410.2935791015625,1417.37037435357,1390.5281898681212,1393.0112759214571,275234.0,-14.830420220518363,-10.25317780794976,-4.577242412568603,1433.4210510253906,1378.1246780826752,1488.717423968106,0,0
2024-05-15,1405.997802734375,1420.0272392874747,1403.1919639215307,1412.875999772343,103644.0,-14.458800823055526,-11.094302410970913,-3.364498412084613,1430.894512939453,1375.426301912598,1486.362723966308,0,0
