Date,Close,High,Low,Open,Volume,MACD,Signal_Line,MACD_Hist,BB_Middle,BB_Lower,BB_Upper,BB_Bandwidth,Buy_Signal_Combo,Sell_Signal_Combo
2023-11-01,18989.150390625,19096.05078125,18973.69921875,19064.05078125,194100.0,-171.05627720843404,-106.74528202023927,-64.31099518819477,19454.6849609375,18831.64991519284,20077.720006682157,0.06404987251097949,0,0
2023-11-02,19133.25,19175.25,19064.150390625,19120.0,245600.0,-167.70318874639634,-118.9368633654707,-48.766325380925636,19439.54248046875,18800.100404807396,20078.984556130104,0.06578777008808856,0,0
2023-11-03,19230.599609375,19276.25,19210.900390625,19241.0,189500.0,-155.39919688159353,-126.22933006869526,-29.169866812898263,19423.7849609375,18779.846357074428,20067.723564800574,0.06630413229533537,0,0
2023-11-06,19411.75,19423.0,19309.69921875,19345.849609375,180700.0,-129.53764278516246,-126.89099261198871,-2.6466501731737537,19411.6974609375,18776.903821144533,20046.491100730465,0.06540320763502239,0,0
2023-11-07,19406.69921875,19423.5,19329.099609375,19404.05078125,198700.0,-108.20244029895548,-123.15328214938206,14.950841850426585,19406.41494140625,18773.39209962738,20039.437783185116,0.06523851455203367,0,0
2023-11-08,19443.5,19464.400390625,19401.5,19449.599609375,195000.0,-87.3180747151855,-115.98624066254276,28.668165947357252,19394.0974609375,18774.859253973682,20013.33566790132,0.06385841962597677,0,0
2023-11-09,19395.30078125,19463.900390625,19378.349609375,19457.400390625,208400.0,-73.80555417558935,-107.55010336515208,33.74454918956273,19373.29501953125,18785.943594768272,19960.64644429423,0.060635160324646775,0,0
2023-11-10,19425.349609375,19451.30078125,19329.44921875,19351.849609375,152200.0,-59.98067510837791,-98.03621771379726,38.05554260541935,19354.8625,18800.91306263041,19908.811937369588,0.05724137150233838,0,0
2023-11-13,19443.55078125,19494.400390625,19414.75,19486.75,189300.0,-47.01373135790345,-87.8317204426185,40.81798908471505,19339.4875,18815.583622606817,19863.39137739318,0.05417970640568241,0,0
2023-11-15,19675.44921875,19693.19921875,19579.650390625,19651.400390625,291500.0,-17.819655270115618,-73.82930740811794,56.00965213800232,19336.6724609375,18821.10441158001,19852.240510294992,0.05332541577657717,0,0
2023-11-16,19765.19921875,19875.25,19627.0,19674.69921875,282700.0,12.415813519684889,-56.58028322255738,68.99609674224226,19334.357421875,18827.423134344077,19841.291709405923,0.052438700337397795,0,0
2023-11-17,19731.80078125,19806.0,19667.44921875,19674.75,236800.0,33.2988175456594,-38.60446306891403,71.90328061457343,19337.39248046875,18821.324766050235,19853.460194887262,0.05337510886638466,0,0
2023-11-20,19694.0,19756.44921875,19670.5,19731.150390625,173800.0,46.26522484469024,-21.63052548619318,67.89575033088342,19340.85751953125,18815.814846765297,19865.900192297206,0.05429362914604411,0,0
2023-11-21,19783.400390625,19829.099609375,19754.05078125,19770.900390625,195000.0,63.028507025188446,-4.698718983916853,67.7272260091053,19352.89501953125,18798.172255037425,19907.617784025075,0.05732710934813523,0,0
2023-11-22,19811.849609375,19825.55078125,19703.849609375,19784.0,184500.0,77.71331242842643,11.783687298551804,65.92962512987464,19379.4,18789.45177518558,19969.348224814425,0.06088405469874435,0,0
2023-11-23,19802.0,19875.150390625,19786.75,19828.44921875,170000.0,87.54715622807635,26.936381084456713,60.610775143619634,19413.39248046875,18807.719572960326,20019.06538797717,0.06239743085787527,0,0
2023-11-24,19794.69921875,19832.849609375,19768.849609375,19809.599609375,145900.0,93.67164780924213,40.2834344294138,53.38821337982833,19460.26494140625,18891.86029404643,20028.66958876607,0.058416948491837595,0,0
2023-11-28,19889.69921875,19916.849609375,19800.0,19844.650390625,229600.0,104.98090306161976,53.222928155854994,51.75797490576476,19502.38740234375,18938.00703837847,20066.76776630903,0.05787807947015285,0,0
2023-11-29,20096.599609375,20104.650390625,19956.30078125,19976.55078125,236200.0,129.1499415791659,68.40833084051718,60.74161073864872,19550.17236328125,18953.737002183305,20146.607724379195,0.06101586727881318,0,0
2023-11-30,20133.150390625,20158.69921875,20015.849609375,20108.5,486600.0,149.52973559913153,84.63261179224006,64.89712380689147,19602.84990234375,18995.410389901514,20210.289414785988,0.061974612412821733,0,0
2023-12-01,20267.900390625,20291.55078125,20183.69921875,20194.099609375,265800.0,174.54205586436,102.61450060666405,71.92755525769596,19666.78740234375,19062.143427200543,20271.43137748696,0.06148884032489728,0,0
2023-12-04,20686.80078125,20702.650390625,20507.75,20601.94921875,381100.0,225.56607520048055,127.20481552542736,98.36125967505319,19744.46494140625,19037.85521049055,20451.074672321953,0.0715754752547247,0,0
2023-12-05,20855.099609375,20864.05078125,20711.150390625,20808.900390625,421000.0,276.397152705129,157.04328296136768,119.3538697437613,19825.68994140625,19003.73284111731,20647.64704169519,0.08291838546029806,0,0
2023-12-06,20937.69921875,20961.94921875,20852.150390625,20950.75,359200.0,319.6613885041588,189.56690406992593,130.0944844342329,19901.98740234375,18966.38106229692,20837.59374239058,0.09402139807772653,0,0
2023-12-07,20901.150390625,20941.25,20850.80078125,20932.400390625,275000.0,346.9994286842593,221.0534089927926,125.94601969146672,19976.7099609375,18971.53352825643,20981.88639361857,0.10063483272737042,0,0
2023-12-08,20969.400390625,21006.099609375,20862.69921875,20934.099609375,292400.0,369.9081561338062,250.82435842099534,119.08379771281085,20053.00498046875,18988.35715478053,21117.652806156973,0.10618337019565585,0,0
2023-12-11,20997.099609375,21026.099609375,20923.69921875,20965.30078125,212900.0,385.85073604574427,277.82963394594515,108.02110209979912,20133.094921875,19036.261384065918,21229.92845968408,0.10895826419785569,0,0
2023-12-12,20906.400390625,21037.900390625,20867.150390625,21018.55078125,244900.0,386.7089366343462,299.60549448362536,87.10344215072081,20207.1474609375,19111.52166564739,21302.77325622761,0.10843943188003831,0,0
2023-12-13,20926.349609375,20950.0,20769.5,20929.75,260300.0,384.5657672335765,316.5975490336156,67.96821819996086,20281.28740234375,19202.68034072242,21359.89446396508,0.10636475290978649,0,0
2023-12-14,21182.69921875,21210.900390625,21074.44921875,21110.400390625,334400.0,398.9536715308823,333.06877353306896,65.88489799781331,20356.64990234375,19246.123152175747,21467.176652511753,0.10910702453453729,0,0
2023-12-15,21456.650390625,21492.30078125,21235.30078125,21287.44921875,508800.0,427.53342027200415,351.961702880856,75.57171739114813,20441.2224609375,19264.68268969593,21617.762232179073,0.11511442365933848,0,0
2023-12-18,21418.650390625,21482.80078125,21365.349609375,21434.80078125,249700.0,442.0214465475656,369.97365161419793,72.04779493336764,20525.56494140625,19321.625717015377,21729.504165797123,0.11731119000404856,0,0
2023-12-19,21453.099609375,21505.05078125,21337.75,21477.650390625,249800.0,451.0832686688991,386.19557502513817,64.88769364376094,20613.519921875,19408.348643123943,21818.691200626054,0.11693017818583534,0,0
2023-12-20,21150.150390625,21593.0,21087.349609375,21543.5,363900.0,428.8755475398102,394.7315695280726,34.1439780117376,20681.857421875,19520.682594967824,21843.032248782176,0.11228922076205908,0,0
2023-12-21,21255.05078125,21288.349609375,20976.80078125,21033.94921875,277500.0,414.95698753081524,398.7766531286212,16.180334402194035,20754.01748046875,19642.162823093877,21865.87213784362,0.10714596905598824,0,0
2023-12-22,21349.400390625,21390.5,21232.44921875,21295.849609375,284700.0,406.84974282968324,400.3912710688336,6.458471760849648,20831.3875,19785.043506147093,21877.73149385291,0.1004584062250206,0,0
2023-12-26,21441.349609375,21477.150390625,21329.44921875,21365.19921875,219500.0,403.1964290429896,400.95230266366485,2.2441263793247685,20913.72001953125,19955.40701320605,21872.03302585645,0.09164443297799091,0,0
2023-12-27,21654.75,21675.75,21495.80078125,21497.650390625,256500.0,412.76270804580054,403.314383740092,9.448324305708525,21001.97255859375,20118.562329700406,21885.38278748709,0.0841264054058448,0,0
2023-12-28,21778.69921875,21801.44921875,21678.0,21715.0,393100.0,425.4414944235468,407.739805876783,17.70168854676382,21086.0775390625,20246.391391296103,21925.763686828894,0.07964365550784445,0,0
2023-12-29,21731.400390625,21770.30078125,21676.900390625,21737.650390625,270900.0,426.7535545052742,411.5425556024813,15.210998902792937,21165.9900390625,20407.91113656435,21924.06894156065,0.07163179242729407,0,0
2024-01-01,21741.900390625,21834.349609375,21680.849609375,21727.75,154000.0,423.7558402729519,413.98521253657543,9.770627736376468,21239.6900390625,20567.50254597239,21911.877532152612,0.06329541456149988,0,0
2024-01-02,21665.80078125,21755.599609375,21555.650390625,21751.349609375,263700.0,410.50745327158074,413.2896606835765,-2.7822074119957847,21288.6400390625,20643.956043674414,21933.324034450583,0.06056601024820323,0,0
2024-01-03,21517.349609375,21677.0,21500.349609375,21661.099609375,311900.0,383.60725654519047,407.3531798558994,-23.745923310708918,21321.7525390625,20703.332665288384,21940.17241283662,0.05800835298516306,0,0
2024-01-04,21658.599609375,21685.650390625,21564.55078125,21605.80078125,339200.0,369.42781743995147,399.76810737270984,-30.340289932758367,21357.79755859375,20749.678968428067,21965.916148759432,0.05694581461382882,0,0
2024-01-05,21710.80078125,21749.599609375,21629.19921875,21705.75,309300.0,358.27276270719085,391.4690384396061,-33.196275732415245,21398.280078125,20810.70755269532,21985.852603554682,0.05491773388183137,0,0
2024-01-08,21513.0,21763.94921875,21492.900390625,21747.599609375,231500.0,329.6711872731794,379.1094682063208,-49.438280933141414,21425.46005859375,20872.126649555797,21978.793467631705,0.05165195123229216,0,0
2024-01-09,21544.849609375,21724.44921875,21517.849609375,21653.599609375,228600.0,306.04631852404054,364.4968382698648,-58.45051974582424,21452.84755859375,20935.749475735527,21969.94564145197,0.04820787370495981,0,0
2024-01-10,21618.69921875,21641.849609375,21448.650390625,21529.30078125,217000.0,289.940235567894,349.58551772947067,-59.64528216157669,21488.4625,21035.71920932985,21941.205790670152,0.04213826751636145,0,0
2024-01-11,21647.19921875,21726.5,21593.75,21688.0,212500.0,276.29085164990465,334.9265845135575,-58.635732863652834,21524.50498046875,21152.629633348963,21896.38032758854,0.034553672426587925,0,0
2024-01-12,21894.55078125,21928.25,21715.150390625,21773.55078125,294700.0,282.1800247722822,324.37727256530246,-42.19724779302027,21560.09755859375,21189.706688492413,21930.488428695084,0.0343589233856411,0,0
2024-01-15,22097.44921875,22115.55078125,21963.55078125,22053.150390625,345500.0,299.76395286221305,319.45460862468457,-19.690655762471522,21592.1375,21154.6412823167,22029.6337176833,0.04052365984454291,0,0
2024-01-16,22032.30078125,22124.150390625,21969.80078125,22080.5,292400.0,304.92739492284454,316.5491658843166,-11.621770961472066,21622.82001953125,21151.767097203327,22093.872941859172,0.04356998040981099,0,0
2024-01-17,21571.94921875,21851.5,21550.44921875,21647.25,456000.0,268.77466910228395,306.9942665279101,-38.21959742562615,21628.7625,21163.764905546446,22093.760094453555,0.042998076700278574,0,0
2024-01-18,21462.25,21539.400390625,21285.55078125,21414.19921875,387300.0,228.63598989412276,291.32261120115265,-62.686621307029895,21644.36748046875,21228.663973619194,22060.070987318308,0.0384121649408028,0,0
2024-01-19,21622.400390625,21670.599609375,21575.0,21615.19921875,343100.0,207.35829814392127,274.5297485897064,-67.17145044578513,21662.7349609375,21289.128793231288,22036.341128643715,0.03449298238471776,0,0
2024-01-23,21238.80078125,21750.25,21192.599609375,21716.69921875,449700.0,157.72414576106894,251.16862802397893,-93.44448226290999,21657.20498046875,21261.453204816044,22052.956756121454,0.036546892917124645,0,0
2024-01-24,21453.94921875,21482.349609375,21137.19921875,21185.25,407500.0,134.20240149232632,227.77538271764843,-93.57298122532211,21657.8349609375,21263.492363798436,22052.177558076564,0.0364156987852487,0,0
2024-01-25,21352.599609375,21459.0,21247.05078125,21454.599609375,418100.0,106.15944325194505,203.45219482450776,-97.29275157256271,21642.72744140625,21225.40558945678,22060.049293355718,0.03856462667002507,0,0
2024-01-29,21737.599609375,21763.25,21429.599609375,21433.099609375,376700.0,113.69092106074095,185.4999400717544,-71.80901901101345,21640.6724609375,21225.772040755153,22055.57288111985,0.03834450347430416,0,0
2024-01-30,21522.099609375,21813.05078125,21501.80078125,21775.75,375100.0,101.10514531480294,168.6209811203641,-67.51583580556115,21630.207421875,21214.385135258974,22046.029708491023,0.03844829395352878,0,0
2024-01-31,21725.69921875,21741.349609375,21448.849609375,21487.25,410600.0,106.33386369402797,156.16355763509688,-49.82969394106891,21629.39736328125,21214.428989895372,22044.365736667125,0.03837077533101685,0,0
2024-02-01,21697.44921875,21832.94921875,21658.75,21780.650390625,332500.0,106.96509474675986,146.3238650574295,-39.35877031066963,21630.97978515625,21215.186356728373,22046.77321358413,0.0384442528778291,0,0
2024-02-02,21853.80078125,22126.80078125,21805.55078125,21812.75,442800.0,118.71316286789079,140.80172461952176,-22.088561751630976,21647.80234375,21224.214350843922,22071.39033665608,0.03913450300218346,0,0
2024-02-05,21771.69921875,21964.30078125,21726.94921875,21921.05078125,440800.0,120.015220793357,136.64442385428882,-16.629203060931815,21653.45732421875,21226.25799434908,22080.656654088423,0.03945784023984592,0,0
2024-02-06,21929.400390625,21951.400390625,21737.55078125,21825.19921875,371000.0,132.24780728574842,135.76510054058076,-3.517293254832339,21664.3873046875,21220.163905527108,22108.610703847895,0.04100955110457034,0,0
2024-02-07,21930.5,22053.30078125,21860.150390625,22045.05078125,346300.0,140.41236317966468,136.69455306839754,3.7178101112671413,21685.2623046875,21231.84926589381,22138.675343481194,0.04181762087292649,1,0
2024-02-08,21717.94921875,22011.05078125,21665.30078125,22009.650390625,491100.0,128.25333623695406,135.00630970210887,-6.75297346515481,21693.91728515625,21245.205536536094,22142.629033776408,0.041367517237394597,0,1
2024-02-09,21782.5,21804.44921875,21629.900390625,21727.0,349200.0,122.41480666660573,132.48800909500824,-10.07320242840251,21702.10732421875,21253.196780212565,22151.01786822493,0.0413702261535879,0,0
2024-02-12,21616.05078125,21831.69921875,21574.75,21800.80078125,287400.0,103.16741924918824,126.62389112584424,-23.456471876655996,21700.54990234375,21250.6222986344,22150.477506053103,0.04146693109014323,0,0
2024-02-13,21743.25,21766.80078125,21543.349609375,21664.30078125,365800.0,97.05880645207799,120.710874191091,-23.652067739013006,21692.98486328125,21251.788429703935,22134.181296858565,0.04067641556548625,0,0
2024-02-14,21840.05078125,21870.849609375,21530.19921875,21578.150390625,359100.0,98.88877263437462,116.34645387974773,-17.45768124537311,21680.11494140625,21275.059477144812,22085.170405667686,0.03736654213837518,0,0
2024-02-15,21910.75,21953.849609375,21794.80078125,21906.55078125,345400.0,104.83539296085291,114.04424169596876,-9.20884873511585,21674.03740234375,21288.031921552774,22060.042883134727,0.03561915794693934,0,0
2024-02-16,22040.69921875,22068.650390625,21968.94921875,22020.30078125,343900.0,118.66604009173534,114.96860137512209,3.6974387166132487,21697.47490234375,21281.78684610849,22113.16295857901,0.03831672193250077,1,0
2024-02-19,22122.25,22186.650390625,22021.05078125,22103.44921875,0.0,134.65517307072514,118.90591571424271,15.749257356482431,21730.47490234375,21289.398040831915,22171.551763855587,0.04059523443404022,0,0
2024-02-20,22196.94921875,22215.599609375,22045.849609375,22099.19921875,295700.0,151.60665170872744,125.44606291313967,26.16058879558777,21759.20234375,21275.027590749687,22243.37709675031,0.04450298732015644,0,0
2024-02-21,22055.05078125,22249.400390625,21997.94921875,22248.849609375,364500.0,151.84048010934202,130.72494635238016,21.115533756961867,21800.01484375,21365.475773264443,22234.553914235556,0.039865942624359024,0,0
2024-02-22,22217.44921875,22252.5,21875.25,22081.55078125,343500.0,163.24816426811958,137.22958993552805,26.018574332591527,21838.18984375,21397.554322790682,22278.825364709315,0.04035458287632981,0,0
2024-02-23,22212.69921875,22297.5,22186.099609375,22290.0,226000.0,169.94651323276776,143.772974594976,26.17353863779175,21881.19482421875,21473.446391606863,22288.943256830637,0.0372693023290098,0,0
2024-02-26,22122.05078125,22202.150390625,22075.150390625,22169.19921875,207800.0,166.0265806468633,148.2236958053535,17.802884841509808,21900.4173828125,21484.995948972108,22315.83881665289,0.03793730745665282,0,0
2024-02-27,22198.349609375,22218.25,22085.650390625,22090.19921875,252200.0,167.1498837915642,152.00893340259563,15.140950388968577,21934.2298828125,21538.860723578848,22329.59904204615,0.036050425416892275,0,0
2024-02-28,21951.150390625,22229.150390625,21915.849609375,22214.099609375,203000.0,146.40552682468478,150.88825208701346,-4.482725262328671,21945.50244140625,21562.504702912818,22328.500179899682,0.03490444017092093,0,1
2024-02-29,21982.80078125,22060.55078125,21860.650390625,21935.19921875,360200.0,131.0092039309784,146.91244245580646,-15.903238524828055,21959.77001953125,21594.846376268848,22324.693662793652,0.03323565255354087,0,0
2024-03-01,22338.75,22353.30078125,22047.75,22048.30078125,351500.0,145.8483848811411,146.6996309408734,-0.85124605973229,21984.01748046875,21585.813203454934,22382.221757482563,0.03622670673070476,0,0
2024-03-04,22405.599609375,22440.900390625,22358.30078125,22403.5,298800.0,161.14516631780498,149.58873801625973,11.556428301545253,22015.7125,21588.788981274494,22442.63601872551,0.038783529601915646,1,0
2024-03-05,22356.30078125,22416.900390625,22269.150390625,22371.25,296200.0,167.36074193693275,153.14313880039435,14.2176031365384,22037.05751953125,21586.282530401382,22487.832508661115,0.04091063325767049,0,0
2024-03-06,22474.05078125,22497.19921875,22224.349609375,22327.5,312300.0,179.7164123856819,158.45779351745188,21.25861886823003,22064.23505859375,21576.48465550282,22551.98546168468,0.04421185704336998,0,0
2024-03-07,22493.55078125,22525.650390625,22430.0,22505.30078125,379900.0,188.90428624284323,164.54709206253014,24.357194180313087,22103.01513671875,21607.913364660144,22598.116908777356,0.04479947817038912,0,0
2024-03-11,22332.650390625,22526.599609375,22307.25,22517.5,277900.0,181.11464871648423,167.86060339332096,13.254045323163268,22130.52265625,21649.46756439253,22611.57774810747,0.043474354341253,0,0
2024-03-12,22335.69921875,22452.55078125,22256.0,22334.44921875,299200.0,173.19088311216547,168.92665933708986,4.264223775075607,22166.505078125,21743.29978400504,22589.710372244957,0.03818421466337497,0,0
2024-03-13,21997.69921875,22446.75,21905.650390625,22432.19921875,493300.0,138.0461564066536,162.75055875100261,-24.704402344349006,22179.2275390625,21796.205961721254,22562.249116403746,0.034538766209658144,0,1
2024-03-14,22146.650390625,22204.599609375,21917.5,21982.55078125,426700.0,120.8200833093797,154.36446366267802,-33.54438035329832,22194.55751953125,21845.673134246314,22543.441904816184,0.03143873311985752,0,0
2024-03-15,22023.349609375,22120.900390625,21931.69921875,22064.849609375,661500.0,96.1110453891888,142.71378000798018,-46.602734618791374,22200.1875,21867.32021186937,22533.05478813063,0.029987790700473155,0,0
2024-03-18,22055.69921875,22123.69921875,21916.55078125,21990.099609375,356300.0,78.23742559685343,129.81850912575482,-51.58108352890139,22200.9375,21869.51882656782,22532.35617343218,0.02985627732452119,0,0
2024-03-19,21817.44921875,21978.30078125,21793.099609375,21946.44921875,344200.0,44.33658472710886,112.72212424602563,-68.38553951891677,22185.6974609375,21813.517972656817,22557.876949218182,0.03355129933922352,0,0
2024-03-20,21839.099609375,21930.900390625,21710.19921875,21843.900390625,312400.0,18.99793332941772,93.97728606270405,-74.97935273328633,22167.80498046875,21764.774586912634,22570.835374024868,0.03636177726312663,0,0
2024-03-21,22011.94921875,22080.94921875,21941.30078125,21989.900390625,353200.0,12.717785736309452,77.72538599742514,-65.00760026111568,22165.64990234375,21759.631044108537,22571.668760578963,0.036634960853756095,0,0
2024-03-22,22096.75,22180.69921875,21883.30078125,21932.19921875,388700.0,14.417244835884048,65.06375776511692,-50.64651292923287,22159.61494140625,21753.24996410397,22565.97991870853,0.03667617676361057,0,0
2024-03-26,22004.69921875,22073.19921875,21947.55078125,21947.900390625,328400.0,8.241348533996643,53.699275918892866,-45.45792738489622,22149.21494140625,21737.953188204836,22560.476694607667,0.0371355602705894,0,0
2024-03-27,22123.650390625,22193.599609375,22052.849609375,22053.94921875,409100.0,12.797747210199304,45.51897017715415,-32.72122296695485,22149.294921875,21738.054790323695,22560.535053426305,0.03713347381953525,0,0
2024-03-28,22326.900390625,22516.0,22163.599609375,22163.599609375,410500.0,32.435407173488784,42.90225757642108,-10.466850402932295,22155.7224609375,21737.298427075533,22574.14649479947,0.0377711929366949,0,0
2024-04-01,22462.0,22529.94921875,22427.75,22455.0,0.0,58.22858074531541,45.967522210199945,12.261058535115467,22181.26494140625,21753.164725556442,22609.36515725606,0.03860016252280226,1,0
2024-04-02,22453.30078125,22497.599609375,22388.150390625,22458.80078125,289500.0,77.07937927599778,52.18989362335952,24.889485652638264,22204.78994140625,21770.93852659296,22638.641356219538,0.03907728160979061,0,0
2024-04-03,22434.650390625,22521.099609375,22346.5,22385.69921875,309600.0,89.48234549062909,59.648383996813436,29.83396149381565,22209.5849609375,21767.458717305402,22651.711204569598,0.039814003225158406,0,0
2024-04-04,22514.650390625,22619.0,22303.80078125,22592.099609375,401000.0,104.56179371587132,68.63106594062502,35.9307277752463,22215.0375,21760.225163209983,22669.849836790014,0.040946348777490496,0,0
2024-04-05,22513.69921875,22537.599609375,22427.599609375,22486.400390625,242200.0,115.10871187706653,77.92659512791333,37.182116749153195,22222.907421875,21752.61914807092,22693.19569567908,0.04232463960509084,0,0
2024-04-08,22666.30078125,22697.30078125,22550.349609375,22578.349609375,227600.0,134.23353067142307,89.18798223661528,45.045548434807785,22232.519921875,21733.628684213472,22731.411159536525,0.04487941442667124,0,0
2024-04-09,22642.75,22768.400390625,22612.25,22765.099609375,232400.0,145.808941414336,100.51217407215944,45.296767342176565,22239.9798828125,21720.612290561672,22759.347475063325,0.04670576097527895,0,0
2024-04-10,22753.80078125,22775.69921875,22673.69921875,22720.25,276800.0,162.0751068378231,112.82476062529219,49.25034621253093,22261.03740234375,21693.89618433916,22828.178620348343,0.05095370963663,0,0
2024-04-12,22519.400390625,22726.44921875,22503.75,22677.400390625,357200.0,154.27363711305588,121.11453592284494,33.15910119021095,22270.2224609375,21692.145202147938,22848.299719727063,0.05191481672924676,0,0
2024-04-15,22272.5,22427.44921875,22259.55078125,22339.05078125,355500.0,126.70751272484267,122.23313128324449,4.474381441598183,22283.9625,21720.274689323713,22847.65031067629,0.05059134439633784,0,0
2024-04-16,22147.900390625,22213.75,22079.44921875,22125.30078125,317300.0,93.72659158479655,116.5318233435549,-22.805231758758353,22284.025,21720.401019962086,22847.648980037917,0.05058547367792984,0,0
2024-04-18,21995.849609375,22326.5,21961.69921875,22212.349609375,456900.0,54.68932219775161,104.16332311439426,-49.47400091664265,22282.65,21716.221198205752,22849.07880179425,0.05084034455455244,0,0
2024-04-19,22147.0,22179.55078125,21777.650390625,21861.5,362500.0,35.53890785949261,90.43844006341394,-54.899532203921325,22287.2150390625,21727.050586819936,22847.379491305062,0.050267783683225604,0,0
2024-04-22,22336.400390625,22375.650390625,22198.150390625,22336.900390625,279300.0,35.23888325277585,79.39852870128631,-44.15964544851046,22313.16259765625,21798.381341847544,22827.943853464956,0.046141487434217705,0,0
2024-04-23,22368.0,22447.55078125,22349.44921875,22447.05078125,231500.0,37.123005083660246,70.9434239777611,-33.820418894100854,22339.6076171875,21875.52200484869,22803.693229526307,0.041548233101619245,0,0
2024-04-24,22402.400390625,22476.44921875,22384.0,22421.55078125,235900.0,40.9203054274185,64.93880026769259,-24.018494840274087,22359.13017578125,21920.95363975162,22797.30671181088,0.039194417008605306,0,0
2024-04-25,22570.349609375,22625.94921875,22305.25,22316.900390625,475000.0,56.8267284981448,63.31638591378303,-6.489657415638227,22382.81015625,21953.2328419814,22812.387470518603,0.03838457381086703,0,0
2024-04-26,22419.94921875,22620.400390625,22385.55078125,22620.400390625,329900.0,56.643675771523704,61.98184388533117,-5.33816811380747,22403.57265625,22012.53113786774,22794.614174632257,0.03490885354601411,0,0
2024-04-29,22643.400390625,22655.80078125,22441.900390625,22475.55078125,292000.0,73.67991112648815,64.32145733356258,9.358453792925573,22429.56015625,22047.876119801924,22811.24419269808,0.034034018838458704,1,0
2024-04-30,22604.849609375,22783.349609375,22568.400390625,22679.650390625,361900.0,83.11245586468794,68.07965703978765,15.032798824900297,22443.4576171875,22057.297732393334,22829.61750198167,0.03441179976639975,0,0
2024-05-02,22648.19921875,22710.5,22567.849609375,22567.849609375,445900.0,93.01356424658661,73.06643848114744,19.947125765439168,22452.767578125,22055.895806453216,22849.639349796784,0.03535170177047065,0,0
2024-05-03,22475.849609375,22794.69921875,22348.05078125,22766.349609375,438100.0,85.96217246749075,75.6455852784161,10.316587189074639,22453.89501953125,22056.88877847184,22850.90126059066,0.03536190408960939,0,0
2024-05-06,22442.69921875,22588.80078125,22409.44921875,22561.599609375,320300.0,76.81347626629213,75.87916347599132,0.9343127903008082,22454.2974609375,22057.357046644087,22851.237875230916,0.0353554071316593,0,0
2024-05-07,22302.5,22499.05078125,22232.05078125,22489.75,297800.0,57.586343829269026,72.22059954664687,-14.63425571737784,22443.68994140625,22042.227445816265,22845.152436996235,0.035775088377898966,0,1
2024-05-08,22302.5,22368.650390625,22185.19921875,22231.19921875,277400.0,41.866096548648784,66.14969894704726,-24.28360239839847,22433.12998046875,22028.324455198206,22837.935505739297,0.03608997278783535,0,0
2024-05-09,21957.5,22307.75,21932.400390625,22224.80078125,331300.0,1.5511894592855242,53.22999704949491,-51.67880759020939,22397.68994140625,21956.374678337197,22839.005204475303,0.03940721246017433,0,0
2024-05-10,22055.19921875,22131.30078125,21950.30078125,21990.94921875,265800.0,-22.25857145926784,38.132283347742366,-60.39085480701021,22368.31240234375,21917.560823312895,22819.063981374602,0.04030268988764872,0,0
2024-05-13,22104.05078125,22131.650390625,21821.05078125,22027.94921875,278200.0,-36.76229287455499,23.153368103282897,-59.91566097783789,22335.82490234375,21909.033977446237,22762.61582724126,0.038215819363154824,0,0
2024-05-14,22217.849609375,22270.05078125,22081.25,22112.900390625,230200.0,-38.62869467000928,10.79695554862446,-49.42565021863374,22320.74736328125,21899.99955516853,22741.49517139397,0.037700154144916356,0,0
2024-05-15,22200.55078125,22297.55078125,22151.75,22255.599609375,231900.0,-41.03072573146346,0.4314192926068756,-41.46214502407034,22317.14990234375,21893.445192256062,22740.854612431438,0.03797122051352897,0,0
2024-05-16,22403.849609375,22432.25,22054.55078125,22319.19921875,368900.0,-26.22750194649052,-4.900364955212604,-21.327136991277918,22329.94736328125,21912.349488647575,22747.54523791493,0.03740249520877629,0,0
2024-05-17,22466.099609375,22502.150390625,22345.650390625,22415.25,242700.0,-9.364833716706926,-5.793258707511468,-3.571575009195458,22353.45986328125,21962.99393374945,22743.925792813046,0.034935614613574334,0,0
2024-05-21,22529.05078125,22591.099609375,22404.55078125,22404.55078125,347600.0,8.975126142428053,-2.839581737523564,11.814707879951616,22372.56240234375,21987.277639453347,22757.84716523415,0.03444261376605118,1,0
2024-05-22,22597.80078125,22629.5,22483.150390625,22576.599609375,290300.0,28.726090406511503,3.4735526912834502,25.25253771522805,22385.632421875,21987.97645221529,22783.288391534712,0.03552778515840592,0,0
2024-05-23,22967.650390625,22993.599609375,22577.44921875,22614.099609375,369800.0,73.37680229681428,17.454202612389615,55.92259968442466,22415.61494140625,21940.64707156187,22890.582811250628,0.042378303792773964,0,0
2024-05-24,22957.099609375,23026.400390625,22908.0,22930.75,261900.0,106.6816931391113,35.299700717733955,71.38199242137735,22443.34990234375,21910.389900347905,22976.309904339596,0.047493801443623924,0,0
2024-05-27,22932.44921875,23110.80078125,22871.19921875,23038.94921875,260000.0,129.5931098672445,54.158382547636066,75.43472731960843,22461.4548828125,21887.3187102481,23035.591055376903,0.05112190421856696,0,0
2024-05-28,22888.150390625,22998.55078125,22858.5,22977.150390625,217900.0,142.53299583097032,71.83330520430292,70.6996906266674,22484.86494140625,21880.470619714364,23089.259263098134,0.053760102474877045,0,0
2024-05-29,22704.69921875,22825.5,22685.44921875,22762.75,269900.0,136.41249396259445,84.74914295596123,51.66335100663322,22487.9298828125,21879.542004466282,23096.317761158716,0.054107948709961703,0,0
