Date,Close,High,Low,Open,Volume,SMA_20,SMA_50,EMA_12,EMA_26,RSI,MACD,Signal_Line,MACD_Hist,BB_Middle,BB_Upper,BB_Lower,OBV,OBV_pct_change,Volume_rolling_mean_10,Volume_pct_change,Volume_spike,Volume_zscore,Daily_Return,Log_Return,avg_vader_sentiment,finbert_score,refined_label,combined_sentiment,daily_avg_sentiment
2023-11-09,267.0296325683594,274.2072113064292,266.76344194624625,272.5409849843562,1592200,264.23007736206057,271.2814724731445,267.6011281371573,266.8914534494182,56.71096246352724,0.7096746877390956,-0.7343759807167476,1.4440506684558432,264.23007736206057,276.756491821957,251.7036629021641,36300,-0.9777095486644151,2132940.0,0.07103457554150405,False,-0.6226890800449899,-0.014338791776839832,-0.01444258563201419,0.0,0.0,neutral,0.0,0.0
2023-11-10,269.7705078125,271.3578727944277,263.1746252451018,267.8380909585412,1468800,265.0060043334961,271.10139923095704,267.9348788564408,267.10471673557237,62.874689815479364,0.8301621208684082,-0.42146836039971636,1.2516304812681245,265.0060043334961,276.8330027852465,253.17900588174567,1505100,40.46280991735537,1901460.0,-0.07750282627810579,False,-0.6516377389080616,0.010264311184411179,0.010211990859193977,0.0,0.0,neutral,0.0,0.0
2023-11-13,277.8748474121094,281.2270074939419,272.7085775223232,273.70434758011146,2128400,265.88101654052736,271.0657144165039,269.46410478808207,267.90250419309365,68.33476621871806,1.5616005949884197,-0.024854569322089126,1.586455164310509,265.88101654052736,278.8039810686744,252.9580520123803,3633500,1.4141253072885522,1929560.0,0.4490740740740742,False,0.29795313355751196,0.030041607087911038,0.02959919665666062,0.0,0.0,neutral,0.0,0.0
2023-11-14,279.04815673828125,284.194719735459,278.62421346687813,282.0946810860017,1400500,266.58201599121094,271.01731658935546,270.93857431888193,268.7281080853298,79.26733309397386,2.210466233552154,0.42220959125275953,1.7882566422993944,266.58201599121094,280.7693530672399,252.39467891518197,5034000,0.38544103481491665,1797710.0,-0.3419939860928397,False,-0.637765483314942,0.0042224380403590445,0.004213548563581402,0.0,0.0,neutral,0.0,0.0
2023-11-15,279.6495361328125,283.59326087813,279.04810246327094,279.04810246327094,1058200,267.2455490112305,270.9256936645508,272.27872229025587,269.5371027555137,80.50147230351453,2.741619534742199,0.8860915799506475,1.8555279547915515,267.2455490112305,282.58724197023946,251.90385605222147,6092200,0.2102105681366706,1754330.0,-0.24441270974651907,False,-1.0540320038700008,0.002155109718553927,0.002152790800688385,0.0,0.0,neutral,0.0,0.0
2023-11-16,287.4482421875,288.5919260412657,278.37769279454864,280.4185776910504,1900900,268.3857757568359,270.9916177368164,274.6124945821396,270.86385382454966,82.45729040760281,3.7486407575899534,1.4586014154785087,2.2900393421114447,268.3857757568359,286.11694200849365,250.6546095051782,7993100,0.31202192968057507,1645440.0,0.7963522963522964,False,0.5050930912414952,0.027887427107991636,0.02750565433238817,0.0,0.0,neutral,0.0,0.0
2023-11-17,284.3228759765625,288.6510987813461,282.59749618415566,286.0679635634034,1325900,269.5043151855469,270.98480926513673,276.10639941205085,271.86081842840247,76.78577855703179,4.245580983648381,2.015997329112483,2.229583654535898,269.5043151855469,288.31611958462116,250.69251078647258,6667200,-0.16588057199334427,1498850.0,-0.30248829501814933,False,-0.5545817368415124,-0.010872796393372464,-0.010932337220935414,0.0,0.0,neutral,0.0,0.0
2023-11-20,285.2200622558594,286.41303065418845,282.4594366785411,283.43552908465966,857700,270.7722229003906,270.7957736206055,277.5085013880214,272.8503920452511,73.01477724309046,4.658109342770274,2.5444197318440414,2.1136896109262326,270.7722229003906,290.25395964857205,251.29048615220916,7524900,0.1286447084233262,1458310.0,-0.3531186363979184,False,-1.6350898245291348,0.0031555191477834477,0.003150550945997633,0.0,0.0,neutral,0.0,0.0
2023-11-21,289.5285949707031,289.6666097095865,285.34825580316505,287.0144520523788,1076400,272.1821060180664,270.7902407836914,279.3577465545878,274.0858144841735,74.57361165081349,5.271932070414266,3.089922199558086,2.18200987085618,272.1821060180664,292.8331615020591,251.53105053407367,8601300,0.1430450903002034,1429560.0,0.25498426023084986,False,-0.9142190313212865,0.015105994581049886,0.014993035200179907,0.0,0.0,neutral,0.0,0.0
2023-11-22,289.9130554199219,292.28915320689833,288.9074164342928,291.4412668228207,744500,273.90699005126953,270.74225677490233,280.98164022617766,275.2582027016363,70.71765424081681,5.723437524541339,3.6166252645547368,2.106812259986602,273.90699005126953,294.4238520806299,253.3901280219092,9345800,0.08655668329206057,1355350.0,-0.30834262356001485,False,-1.3836930913554815,0.0013278842086656972,0.001327003350129085,0.0,0.0,neutral,0.0,0.0
2023-11-24,289.5089111328125,291.0075160310885,288.6807022780342,290.4455279111455,382500,275.63533172607424,270.7318081665039,282.29352805796765,276.3138107335753,73.81101268168521,5.979717324392368,4.089243676522264,1.8904736478701043,275.63533172607424,295.22846409122417,256.0421993609243,8963300,-0.040927475443514716,1234380.0,-0.48623237071860304,False,-1.6169716865136756,-0.0013940189293096816,-0.0013949914776362447,0.0,0.0,neutral,0.0,0.0
2023-11-27,289.8243713378906,290.2286068021417,287.5863180042556,288.78915545526894,995500,277.21528778076174,270.77151763916015,283.45211933180195,277.3145930005616,73.59443387453182,6.137526331240338,4.498900207465879,1.6386261237744586,277.21528778076174,295.9756836671979,258.45489189432556,9958800,0.11106400544442341,1187050.0,1.6026143790849674,False,-0.3650708471836968,0.0010896390160972658,0.0010890457904000341,0.0,0.0,neutral,0.0,0.0
2023-11-28,287.931396484375,288.7595751980234,285.6144518215413,288.55253804167046,1069600,278.66756744384764,270.76451995849607,284.1412388937363,278.10102288825146,73.4324813246217,6.040216005484808,4.8071633670696645,1.2330526384151437,278.66756744384764,295.8872429271317,261.4478919605636,8889200,-0.107402498292967,1081170.0,0.07443495730788552,False,-0.02840438294365676,-0.006531455049060386,-0.006552878336030592,0.0,0.0,neutral,0.0,0.0
2023-11-29,290.22857666015625,291.9638252848742,287.4186665857045,289.86378691251304,1131100,279.8580795288086,270.7938302612305,285.07775239626244,278.99936020468886,75.46154335108031,6.078392191573585,5.061409131970448,1.0169830596031364,279.8580795288086,296.8020967620455,262.91406229557174,10020300,0.12724429644962432,1054230.0,0.05749813014210914,False,0.19584515265452612,0.007978220519990753,0.007946562788757045,0.0,0.0,neutral,0.0,0.0
2023-11-30,292.1610107421875,292.2103253604414,286.5116436138468,290.0708411870556,1423600,281.05499877929685,270.95499237060545,286.16748444948166,279.9742972815406,84.92763851576888,6.193187167941062,5.287764739164571,0.9054224287764914,281.05499877929685,297.92009626400005,264.18990129459365,11443900,0.14207159466283437,1090770.0,0.2585978251259835,False,0.8126670085597013,0.006658317744823616,0.006636249053306314,0.0,0.0,neutral,0.0,0.0
2023-12-01,293.6004943847656,294.4976954909839,290.43563320368384,292.32863456515554,1110400,282.0192398071289,271.23382049560547,287.31102443952534,280.98364521511286,84.36195520445263,6.327379224412482,5.495687636214154,0.8316915881983284,282.0192398071289,299.45740383135325,264.5810757829045,12554300,0.09702985870201597,1011720.0,-0.22000561955605502,False,0.3328211386739005,0.004927021709438151,0.004914923659937344,0.0,0.0,neutral,0.0,0.0
2023-12-04,286.85675048828125,294.48784983281047,285.99896490326887,291.59907807592526,1584700,282.74537963867186,271.3614535522461,287.24113613933395,281.41869005016235,63.48052709443088,5.822446089171592,5.561039326805641,0.26140676236595084,282.74537963867186,299.68786187841107,265.80289739893266,10969600,-0.12622766701448906,1037600.0,0.42714337175792516,True,1.6298610463044674,-0.022969116283730218,-0.02323701667512592,0.0,0.0,neutral,0.0,0.0
2023-12-05,286.42291259765625,286.9060093081184,282.27212014654185,286.6398186879478,1216400,283.4192642211914,271.43911834716795,287.11525559446045,281.78937320182854,61.31969413929367,5.325882392631911,5.514007939970895,-0.18812554733898423,283.4192642211914,299.7827365446636,267.0557918977192,9753200,-0.11088827304550763,1073470.0,-0.23240991985864834,False,0.4286132675384286,-0.0015123851535183697,-0.0015135299623515077,0.0,0.0,neutral,0.0,0.0
2023-12-06,283.820068359375,288.0102768249579,282.6172308433723,287.32014289533447,1383900,284.0537109375,271.73666778564456,286.6083037121396,281.9397950653505,56.030902084557965,4.668508646789121,5.34490808133454,-0.6763994345454192,284.0537109375,299.36100107210393,268.74642080289607,8369300,-0.14189189189189189,1104220.0,0.13770141400854974,False,0.8044936642359705,-0.009087416277822391,-0.009128958712241364,0.0,0.0,neutral,0.0,0.0
2023-12-07,285.308837890625,285.71307338165246,282.73554124975254,284.71727302355464,1434400,284.77344207763673,272.2018295288086,286.4083858934451,282.1893537931486,46.215643131217384,4.219032100296488,5.11973288512693,-0.900700784830442,284.77344207763673,298.7776227144352,270.76926144083825,9803700,0.17138828814835172,1173210.0,0.036491075944793616,False,0.7759444104389261,0.005245469567588534,0.005231760013231618,0.0,0.0,neutral,0.0,0.0
2023-12-08,285.03271484375,285.77216324091216,282.3706885786733,284.786232044696,1078900,285.67359619140626,272.511213684082,286.196744193492,282.3999731302302,51.396376385270216,3.796771063261815,4.855140520753907,-1.058369457492092,285.67359619140626,296.9180100616787,274.42918232113385,8724800,-0.11005028713648923,1242850.0,-0.24783881762409365,False,-0.82558835266994,-0.0009678040432131718,-0.0009682726679285291,0.0,0.0,neutral,0.0,0.0
2023-12-11,288.907470703125,289.06522333430894,283.93836812966384,283.93836812966384,999700,286.6304443359375,272.9008541870117,286.6137790411278,282.8820099874817,56.493117764840036,3.7317690536461328,4.630466227332352,-0.8986971736862195,286.6304443359375,295.0885586280149,278.17233004386014,9724500,0.11458142306986985,1243270.0,-0.07340810084345162,False,-1.2301018691058156,0.013594074145134805,0.013502503663123383,0.0,0.0,neutral,0.0,0.0
2023-12-12,290.3863830566406,290.6624426536843,286.6398556555848,289.844132805096,951700,287.2560211181641,273.3088327026367,287.19417965889903,283.4378894740861,51.67765286170287,3.75629018481294,4.45563101882847,-0.6993408340155298,287.2560211181641,294.78747424581707,279.7245679905111,10676200,0.0978662142012443,1231480.0,-0.048014404321296444,False,-1.3167413923039242,0.005118982731447952,0.005105925280964207,0.0,0.0,neutral,0.0,0.0
2023-12-13,294.330078125,294.61600663480743,289.9130949440847,291.09622457290163,1504700,288.0201171875,273.9528433227539,288.29201019214537,284.24471826304267,57.583038454566314,4.047291929102698,4.373963200883315,-0.32667127178061683,288.0201171875,295.13466304807514,280.9055713269248,12180900,0.14093966017871518,1268840.0,0.5810654618051907,False,1.0467554168584752,0.013580853987875008,0.013489460726298825,0.0,0.0,neutral,0.0,0.0
2023-12-14,292.9201965332031,296.33151042146864,292.0920178481568,294.79345999377733,1860500,288.6836502075195,274.56214935302734,289.0040388600004,284.88734628305457,55.66092678741987,4.116692576945809,4.322509076095814,-0.20581649915000533,288.6836502075195,294.9340102365358,282.4332901785032,10320400,-0.15273912436683657,1312530.0,0.23645909483618,False,1.8807951871137085,-0.004790137660338312,-0.004801647139108535,0.0,0.0,neutral,0.0,0.0
2023-12-15,286.0679626464844,288.0989787314059,281.769316591248,282.1538141550121,4139900,288.61463623046876,275.0618197631836,288.55233482715175,284.9747993470124,44.87765293383271,3.5775354801393746,4.173514356904526,-0.5959788767651517,288.61463623046876,294.95230278094715,282.2769696799904,6180500,-0.40113755280803065,1615480.0,1.2251545283525935,True,2.7117764742701818,-0.023392835208418394,-0.023670790916629582,0.0,0.0,neutral,0.0,0.0
2023-12-18,287.369384765625,288.24684793873064,284.4411677279466,287.2905235038649,1416000,288.7669616699219,275.56701019287107,288.3703425099938,285.1521760446874,49.2210578318879,3.2181664653064104,3.9824447785849033,-0.7642783132784929,288.7669616699219,294.80989519495046,282.72402814489334,7596500,0.2291076773723808,1598610.0,-0.6579627527234957,False,-0.19571173505209513,0.0045493459215106835,0.004539028925907944,0.0,0.0,neutral,0.0,0.0
2023-12-19,287.87225341796875,288.2271742702616,285.58488540906654,286.9651833150462,1433800,288.89957122802736,276.06352630615237,288.293713418913,285.35366325752307,46.563223302353734,2.9400501613899337,3.7739658551459097,-0.833915693755976,288.89957122802736,294.72734986138437,283.07179259467034,9030300,0.1887448166918977,1620350.0,0.012570621468926513,False,-0.20153090773514146,0.0017499033613266324,0.0017483740642611032,0.0,0.0,neutral,0.0,0.0
2023-12-20,284.2538757324219,289.70607509811066,284.0961230999391,288.1384478036256,1162400,288.6358352661133,276.337024230957,287.6721999286836,285.272197514923,39.007776406053125,2.4000024137606033,3.4991731668688484,-1.099170753108245,288.6358352661133,294.81082643447036,282.46084409775625,7867900,-0.12872219084637282,1598200.0,-0.18928720881573446,False,-0.46631646589286274,-0.012569386742157684,-0.012649049730914316,0.0,0.0,neutral,0.0,0.0
2023-12-21,291.865234375,291.9243878444899,284.8355395643452,285.2693517327611,1046200,288.7334442138672,277.04649993896487,288.3172821511938,285.76057061566945,47.941019912297534,2.5567115355243573,3.31068084059995,-0.7539693050755929,288.7334442138672,295.0534563360019,282.4134320917325,8914100,0.13297067832585574,1559380.0,-0.09996558843771508,False,-0.5401595708524569,0.02677662221127619,0.02642440213906322,0.0,0.0,neutral,0.0,0.0
2023-12-22,293.3145446777344,294.2216146597623,290.09056034615,293.4328516127307,1068700,288.9237258911133,277.90721710205077,289.0860917706616,286.3201242498965,58.76360558163266,2.765967520765116,3.2017381766329835,-0.43577065586786734,288.9237258911133,295.5631316666393,282.28432011558726,9982800,0.11988871563029369,1558360.0,0.02150640412922966,False,-0.5150894168957728,0.0049656832402047435,0.0049533948984031104,0.0,0.0,neutral,0.0,0.0
2023-12-26,294.8624572753906,296.1342868860459,291.8652179409826,292.44691375036984,539200,289.1756301879883,278.7194268798828,289.97476338677376,286.9528896591923,61.116814852274,3.0218737275814647,3.16576528682268,-0.14389155924121555,289.1756301879883,296.321867633563,282.0293927424136,10522000,0.05401290219176991,1512310.0,-0.49546177598952,False,-0.9819505357435953,0.005277312788416033,0.005263436571298617,0.0,0.0,neutral,0.0,0.0
2023-12-27,294.80328369140625,295.7793459046577,293.26523349976054,294.5469319633883,1029800,289.5192245483398,279.40800048828123,290.7176126644095,287.53440032824517,65.5065352718549,3.183212336164331,3.1692546966910107,0.013957639473320516,289.5192245483398,297.06330686484597,281.9751422318337,9492200,-0.09787112716213653,1520120.0,0.90986646884273,False,-0.4970878822585492,-0.00020068198756517663,-0.00020070212688968802,0.0,0.0,neutral,0.0,0.0
2023-12-28,295.7029113769531,297.9272078514749,292.559246266844,293.89383018534744,788500,289.7929412841797,280.0214953613281,291.4845816971085,288.13947522074204,64.92301302088126,3.3451064763664817,3.204425052626105,0.14068142374037684,289.7929412841797,297.82673806420183,281.7591445041575,10280700,0.08306820336697496,1448500.0,-0.23431734317343178,False,-0.6513604402342316,0.003051620301789404,0.0030469735595514483,0.0,0.0,neutral,0.0,0.0
2023-12-29,296.0390319824219,296.9089838994769,294.7439995232908,296.18731238443064,1150900,289.9868423461914,280.6146984863281,292.1852663563875,288.7246275734591,65.77484859592016,3.460638782928413,3.255667798686567,0.20497098424184612,289.9868423461914,298.4376650959662,281.53601959641657,11431600,0.11194763002519292,1377540.0,0.4596068484464173,False,-0.22528236449774297,0.0011366834499653145,0.001136037914465972,0.0,0.0,neutral,0.0,0.0
2024-01-02,292.845947265625,296.51355662901216,291.5014679059252,294.20029187273025,979200,289.94911499023436,281.1787432861328,292.28690957319327,289.02991051361954,55.75733674995271,3.2569990595737295,3.255934050864,0.0010650087097294758,289.94911499023436,298.3385250726283,281.55970490784046,10452400,-0.085657300815284,1061470.0,-0.14918759231905465,False,-0.3090341696496526,-0.010786026070327304,-0.01084461693882628,0.0,0.0,neutral,0.0,0.0
2024-01-03,290.58209228515625,291.6991882245072,289.0893325606482,291.6991882245072,1355400,290.1353820800781,281.75134338378905,292.02462999041836,289.1448869411408,50.2796731317547,2.879743049277579,3.1806958505467158,-0.3009528012691369,290.1353820800781,298.40020278037144,281.87056137978476,9097000,-0.12967356779304273,1055410.0,0.3841911764705883,False,1.1636251758484215,-0.007730532048016769,-0.007760567504394343,0.0,0.0,neutral,0.0,0.0
2024-01-04,294.6451110839844,296.4739830054791,289.6132620726816,290.2657259555962,1419000,290.5464920043945,282.44700744628904,292.42778092789,289.55231095172184,50.44865949773432,2.8754699761681763,3.119650675671008,-0.24418069950283172,290.5464920043945,298.85165196510013,282.2413320436889,10516000,0.15598548972188642,1053930.0,0.04692341744134576,False,1.429269082066545,0.013982344083478315,0.013885492870927149,0.0,0.0,neutral,0.0,0.0
2024-01-05,291.95623779296875,295.8808870772579,291.0665251190073,294.101461729335,807300,290.9533004760742,283.0595135498047,292.35523583020984,289.730379606629,48.67541643008646,2.624856223580821,3.020691785252971,-0.39583556167215006,290.9533004760742,298.6456375359749,283.2609634161735,9708700,-0.0767687333586915,1018420.0,-0.4310782241014799,False,-0.8020267893359738,-0.009125803177671643,-0.009167698399306494,0.0,0.0,neutral,0.0,0.0
2024-01-08,296.5531005859375,296.9089735383398,290.9775163133558,293.60713263670624,1126300,291.51551361083983,283.88226806640625,293.0010611772449,290.2357663458371,65.35974886291802,2.7652948314078003,2.969612394483937,-0.2043175630761369,291.51551361083983,299.1138980107065,283.91712921097314,10835000,0.11600935243647448,1026430.0,0.39514430818778634,False,0.3763250596496745,0.015745040516066844,0.015622373290532213,0.0,0.0,neutral,0.0,0.0
2024-01-09,299.7857360839844,301.9408249841221,295.1097597435995,296.0785752915196,1343100,292.25316467285154,284.7791412353516,294.0448573167433,290.94317151162574,67.21476836631507,3.1016858051175404,2.996027076610658,0.1056587285068824,292.25316467285154,300.0631540142235,284.44317533147955,12178100,0.12395939086294416,1053870.0,0.1924886797478469,False,1.0191814185031594,0.010900697013990879,0.010841712676094843,0.0,0.0,neutral,0.0,0.0
2024-01-10,304.26397705078125,304.68905756983645,300.52716027776967,301.51573646289387,1302700,293.0209899902344,285.69991577148437,295.61702958351833,291.9298978478595,70.46997667647372,3.687131735658852,3.1342480084202973,0.5528837272385547,293.0209899902344,302.3230046634919,283.7189753169769,13480800,0.10697070971662237,1130220.0,-0.030079666443302844,False,0.7599956358397856,0.014938138903120901,0.014827663742936332,0.0,0.0,neutral,0.0,0.0
2024-01-11,305.4601745605469,305.9841187812581,302.6032048042777,304.6594301886856,920100,293.77467956542966,286.6314031982422,297.13135957998423,292.9321405673178,78.18766682081113,4.199219012666447,3.347242209269527,0.8519768033969197,293.77467956542966,304.5101271473691,283.03923198349025,14400900,0.0682526259569165,1119250.0,-0.2936977047670223,False,-0.8479680717852784,0.003931446375480707,0.003923738435808568,0.0,0.0,neutral,0.0,0.0
2024-01-12,309.32550048828125,313.6357085968341,307.0517871963201,308.62361980285976,1646600,294.5244506835937,287.4895465087891,299.0073812581838,294.14646352442617,75.77523291225921,4.860917733757617,3.6499773141671454,1.2109404195904716,294.5244506835937,307.32011725637625,281.7287841108112,16047500,0.1143400759674742,1205060.0,0.7895880882512771,False,1.7223450679077876,0.01265410763709296,0.012574713490212198,0.0,0.0,neutral,0.0,0.0
2024-01-16,310.6996154785156,310.8478958714482,306.06319078946945,307.3582231693317,1599800,295.4134216308594,288.3390863037109,300.8061865228502,295.3726229284328,75.72133184515747,5.433563594417421,4.006694570217201,1.4268690242002204,295.4134216308594,310.0742902940791,280.75255296763964,17647300,0.09969154073843267,1249950.0,-0.028422203328069995,False,1.233299047653103,0.004442294566937788,0.004432456700800835,0.0,0.0,neutral,0.0,0.0
2024-01-17,310.0965881347656,311.4608281748111,307.98105066620946,309.21677096785174,1466600,296.61485290527344,289.05470458984377,302.2354790785295,296.46328701779083,73.18730177604944,5.772192060738689,4.359794068321499,1.4123979924171906,296.61485290527344,311.97275239926495,281.2569534112819,16180700,-0.08310619754863346,1298690.0,-0.08326040755094388,False,0.6135324953192933,-0.0019408692953201134,-0.0019427552227517242,0.0,0.0,neutral,0.0,0.0
2024-01-18,311.124755859375,314.1893486351055,309.26622745981103,312.2418519826633,1472700,297.80262145996096,289.8305206298828,303.6030601217365,297.54932174679703,74.13051599641216,6.053738374939485,4.698582929645096,1.3551554452943888,297.80262145996096,313.81052631611135,281.79471660381057,17653400,0.09101583985859696,1310420.0,0.004159279967271168,False,0.5819759014698607,0.003315637011015893,0.003310152406582654,0.0,0.0,neutral,0.0,0.0
2024-01-19,311.4509582519531,312.2121813282039,308.8806839493112,311.4806143348619,1905200,298.98155670166017,290.60063537597654,304.81042906484674,298.57907259903084,73.68431681408781,6.231356465815907,5.005137636879258,1.2262188289366485,298.98155670166017,315.3784046439533,282.58470875936706,19558600,0.1079225531625636,1359040.0,0.29367827799280244,False,1.6238371700693772,0.0010484617068708957,0.0010479124547751772,0.0,0.0,neutral,0.0,0.0
2024-01-22,309.6912536621094,313.58624628286,309.0585805853371,313.1512703436629,1868500,300.25342559814453,291.3718377685547,305.56132515673335,299.4021971222218,69.68920217878885,6.159128034511525,5.235935716405712,0.923192318105813,300.25342559814453,315.7623973246126,284.74445387167646,17690100,-0.09553342263761211,1465160.0,-0.01926306949401635,False,1.3043173697671622,-0.005650021434258079,-0.005666043182676797,0.0,0.0,neutral,0.0,0.0
2024-01-23,308.6137084960937,310.956629244998,304.00693981933694,310.41292440677046,1366800,301.0908493041992,292.1258276367187,306.030922593558,300.0845312980642,74.21802493995611,5.946391295493811,5.378026832223332,0.5683644632704787,301.0908493041992,316.5011396319215,285.6805589764769,16323300,-0.07726355419132735,1489210.0,-0.26850414771206854,False,-0.4241258944447668,-0.0034794174949200896,-0.0034854847457260704,0.0,0.0,neutral,0.0,0.0
2024-01-24,304.2343139648437,309.42433881720905,303.83888953369166,308.4555233172788,1420600,301.6368377685547,292.86992126464844,305.7545212660635,300.39192260671456,69.68920217878873,5.362598659348919,5.37494119764845,-0.01234253829953147,301.6368377685547,316.65587387395135,286.61780166315805,14902700,-0.08702897085760841,1496960.0,0.03936201346210133,False,-0.2676677455742527,-0.014190537914181567,-0.014292186374068863,0.0,0.0,neutral,0.0,0.0
2024-01-25,308.3468322753906,308.5247687659113,303.7203025081298,305.53927924990023,1200700,302.31105651855466,293.6414477539063,306.15333834442146,300.98117517476464,69.7324170714427,5.172163169656812,5.334385592050123,-0.16222242239331042,302.31105651855466,317.26012614671345,287.3619868903959,16103400,0.08056929281271175,1486760.0,-0.15479374912009014,False,-0.970795666559541,0.013517601801557921,0.013427054101542176,0.0,0.0,neutral,0.0,0.0
2024-01-26,307.8030700683594,310.13612558000875,307.05177267388865,309.6714935608848,907400,302.96104583740237,294.24001220703127,306.4071432250273,301.48650072243834,74.32458133270866,4.920642502588976,5.251636974157893,-0.3309944715689177,302.96104583740237,317.6640751046954,288.2580165701093,15196000,-0.056348348795906444,1485490.0,-0.2442741733988507,False,-1.9438529130671496,-0.0017634758982885135,-0.0017650326523785266,0.0,0.0,neutral,0.0,0.0
2024-01-29,310.9072265625,311.3422025203326,307.19017025700435,307.19017025700435,1427300,303.7212615966797,294.87719360351565,307.0994637384847,302.1843322661466,73.09148500385868,4.915131472338089,5.184335873793933,-0.2692044014558439,303.7212615966797,318.41643296992186,289.02609022343756,16623300,0.09392603316662274,1463560.0,0.5729556975975314,False,-0.12407847275885527,0.010084878274447373,0.010034365217674415,0.0,0.0,neutral,0.0,0.0
2024-01-30,313.0227966308594,313.49729392022795,310.4623576081793,311.54979751123693,2006400,304.57044982910156,295.5446588134766,308.010745721927,302.98718147834757,72.08832641787296,5.023564243579415,5.15218154775103,-0.1286173041716152,304.57044982910156,319.359014273768,289.7818853844351,18629700,0.12069805634260344,1504220.0,0.40573110067960494,False,1.4857438672682548,0.0068045059349370884,0.006781459770535431,0.0,0.0,neutral,0.0,0.0
2024-01-31,331.6475524902344,338.8839073033579,329.8878880713207,335.12732983298747,4931900,306.51053009033205,296.42864501953125,311.6471775324358,305.1101719236725,81.03978729925252,6.537005608763309,5.429146359953486,1.107859248809823,306.51053009033205,324.62862271590495,288.39243746475915,23561600,0.26473319484479085,1850750.0,1.4580841307814993,True,2.716907309531469,0.0594996788088209,0.057796795572627485,0.0,0.0,neutral,0.0,0.0
2024-02-01,336.66949462890625,337.98431781629034,330.1053646145004,331.7365092446755,2004500,308.81490020751954,297.47557739257815,315.49676477804667,307.44789953146756,82.55298505894861,8.048865246579112,5.953090137278611,2.095775109300501,308.81490020751954,329.8857364271952,287.7440639878439,25566100,0.08507486758114902,1903930.0,-0.5935643463979399,False,0.08925170985636915,0.015142406753686943,0.015028904872695864,0.0,0.0,neutral,0.0,0.0
2024-02-02,338.1424865722656,338.96302173576083,334.7615727685942,337.1044936008995,1159600,310.9897689819336,298.5340258789063,318.98072197715726,309.72157264560076,81.63652579334627,9.2591493315565,6.61430197613419,2.6448473554223106,310.9897689819336,334.7146347946122,287.264903169255,26725700,0.04535693750708947,1829370.0,-0.4215016213519581,False,-0.5818393704113499,0.004375186843057932,0.004365643538802946,0.0,0.0,neutral,0.0,0.0
2024-02-05,338.99267578125,342.6306290363196,336.7881399461804,338.5379391666044,1539600,313.34159088134766,299.5233074951172,322.0594841008638,311.8898025075007,81.42281826420991,10.169681593363123,7.325377899579976,2.8443036937831465,313.34159088134766,338.4094782000049,288.2737035626904,28265300,0.057607471460055404,1796480.0,0.32769920662297336,False,-0.22248850249514057,0.002514292769307813,0.002511137223446921,0.0,0.0,neutral,0.0,0.0
2024-02-06,335.8885192871094,340.9994714344054,335.0284628337792,340.554600083879,1314400,315.30836181640626,300.44281677246096,324.1870279756708,313.66748523191615,77.13737099995498,10.519542743754641,7.964210868414909,2.555331875339732,315.30836181640626,340.99490117629955,289.621822456513,26950900,-0.04650224833983718,1791240.0,-0.14627175889841515,False,-0.41218473275659373,-0.009157001657887465,-0.009199184708548323,0.0,0.0,neutral,0.0,0.0
2024-02-07,338.8048095703125,340.3173298294633,334.3661124388009,336.8474179889031,823900,317.25931549072266,301.4287347412109,326.4359174517695,315.5295092569826,78.0110435813815,10.906408194786934,8.552650333689314,2.3537578610976198,317.25931549072266,343.89150293374587,290.62712804769944,27774800,0.030570407667276367,1731570.0,-0.37317407181984175,False,-0.7608758596995749,0.008682316053530759,0.008644841501887091,0.0,0.0,neutral,0.0,0.0
2024-02-08,335.156982421875,338.0040866585477,333.22924679568376,336.8276785861871,1445700,318.80396575927733,302.33538696289065,327.77761975486266,316.9833961580857,72.47834488793507,10.79422359677693,9.000964986306837,1.7932586104700938,318.80396575927733,345.84303090727326,291.7649006112814,26329100,-0.05205077984359918,1756070.0,0.7547032406845491,False,-0.2622939999466076,-0.010766751372460859,-0.01082513226655674,0.0,0.0,neutral,0.0,0.0
2024-02-09,338.05352783203125,340.3964487301772,333.77300592070696,334.98893540665694,1402300,320.4336334228516,303.33782958984375,329.35852868981164,318.54414665245207,76.32589008772695,10.814382037359564,9.363648396517384,1.4507336408421807,320.4336334228516,348.0099390489806,292.8573277967226,27731400,0.053260460858897574,1805560.0,-0.030020059486753792,False,-0.3494955129363361,0.008642354365484328,0.008605223002557127,0.0,0.0,neutral,0.0,0.0
2024-02-12,337.1934509277344,340.05045061403706,335.97749134635706,339.8033065651438,845000,321.82703094482423,304.2771270751953,330.56390134179975,319.9255765987693,76.63527319826011,10.638324743030466,9.618583665820001,1.0197410772104654,321.82703094482423,349.8526573169109,293.80140457273757,26886400,-0.030470874171516726,1747330.0,-0.39741852670612565,False,-0.7587728245260887,-0.002544203309495452,-0.002547445294749317,0.0,0.0,neutral,0.0,0.0
2024-02-13,335.9181823730469,337.5493572463689,332.45816565573614,336.0170460273318,1548100,323.0879592895508,305.1522705078125,331.38763688506856,321.1102140635306,81.34158630145755,10.277422821537982,9.750351496963598,0.5270713245743845,323.0879592895508,351.2744140512364,294.90150452786514,25338300,-0.057579296596048546,1701500.0,0.8320710059171597,False,-0.1292407729812954,-0.003782008669441228,-0.003789178547632431,0.0,0.0,neutral,0.0,0.0
